Verb,Accepted,AcceptedCount,AcceptedPattern,PrimaryDomain,OtherDomains,SoftAccepted,SoftAcceptedCount,SoftPattern,SoftPrimaryDomain,SoftOtherDomains,score_Kn,score_Cm,score_Ap,score_An,score_Sn,score_Ev,cal_score_Kn,thr_Kn,meets_thr_Kn,cal_score_Cm,thr_Cm,meets_thr_Cm,cal_score_Ap,thr_Ap,meets_thr_Ap,cal_score_An,thr_An,meets_thr_An,cal_score_Sn,thr_Sn,meets_thr_Sn,cal_score_Ev,thr_Ev,meets_thr_Ev,accept_Kn,accept_Cm,accept_Ap,accept_An,accept_Sn,accept_Ev
deactivate,True,1,001000,Ap,,True,2,001100,Ap,An,0.078,0.035,0.874,0.726,0.355,0.286,0.078432,0.840314,0,0.035484,0.717277,0,0.874087,0.591623,1,0.72599,0.657068,1,0.354618,0.643979,0,0.286078,0.743455,0,0,0,1,0,0,0
deal,True,1,000100,An,,True,1,000100,An,,0.444,0.23,0.289,0.732,0.343,0.233,0.443518,0.840314,0,0.229755,0.717277,0,0.289433,0.591623,0,0.731651,0.657068,1,0.342841,0.643979,0,0.233294,0.743455,0,0,0,0,1,0,0
debunk,True,1,000100,An,,True,2,000101,An,Ev,0.093,0.33,0.235,0.901,0.425,0.688,0.092641,0.840314,0,0.329587,0.717277,0,0.234747,0.591623,0,0.900559,0.657068,1,0.425489,0.643979,0,0.688042,0.743455,0,0,0,0,1,0,0
decarboxylate,False,0,000000,,,False,0,000000,,,0.216,0.052,0.251,0.514,0.228,0.282,0.216103,0.840314,0,0.052278,0.717277,0,0.251263,0.591623,0,0.514167,0.657068,0,0.227519,0.643979,0,0.281947,0.743455,0,0,0,0,0,0,0
deceive,False,0,000000,,,False,0,000000,,,0.257,0.063,0.389,0.231,0.351,0.527,0.256704,0.840314,0,0.062975,0.717277,0,0.388819,0.591623,0,0.231397,0.657068,0,0.35102,0.643979,0,0.527344,0.743455,0,0,0,0,0,0,0
decelerate,True,1,001000,Ap,,True,1,001000,Ap,,0.067,0.024,0.977,0.163,0.252,0.1,0.067423,0.840314,0,0.023502,0.717277,0,0.977271,0.591623,1,0.163298,0.657068,0,0.251602,0.643979,0,0.100366,0.743455,0,0,0,1,0,0,0
decentralize,True,1,000100,An,,True,2,000110,An,Sn,0.03,0.394,0.437,0.842,0.75,0.277,0.030062,0.840314,0,0.39418,0.717277,0,0.43685,0.591623,0,0.842481,0.657068,1,0.750114,0.643979,1,0.277392,0.743455,0,0,0,0,1,0,0
decimate,True,1,001000,Ap,,True,2,001100,Ap,An,0.03,0.061,0.992,0.65,0.358,0.19,0.030366,0.840314,0,0.060829,0.717277,0,0.991815,0.591623,1,0.649797,0.657068,0,0.358365,0.643979,0,0.189852,0.743455,0,0,0,1,0,0,0
decipher,True,1,001000,Ap,,True,2,001100,Ap,An,0.165,0.414,0.968,0.627,0.515,0.5,0.164723,0.840314,0,0.41421,0.717277,0,0.968479,0.591623,1,0.627388,0.657068,0,0.515063,0.643979,0,0.499576,0.743455,0,0,0,1,0,0,0
deck,True,1,001000,Ap,,True,2,101000,Ap,Kn,0.799,0.478,0.902,0.032,0.197,0.426,0.798887,0.840314,0,0.477954,0.717277,0,0.901792,0.591623,1,0.031834,0.657068,0,0.196864,0.643979,0,0.425737,0.743455,0,0,0,1,0,0,0
declare,True,1,000010,Sn,,True,4,110011,Sn,"Kn, Cm, Ev",0.723,0.754,0.265,0.358,0.944,0.874,0.722656,0.840314,0,0.753624,0.717277,1,0.265185,0.591623,0,0.357662,0.657068,0,0.943972,0.643979,1,0.873658,0.743455,1,0,0,0,0,1,0
decline,True,1,001000,Ap,,True,4,001111,Ap,"An, Sn, Ev",0.426,0.067,0.978,0.633,0.701,0.648,0.425927,0.840314,0,0.066519,0.717277,0,0.978019,0.591623,1,0.633421,0.657068,0,0.701482,0.643979,1,0.647803,0.743455,0,0,0,1,0,0,0
decode,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.045,0.338,0.976,0.379,0.768,0.29,0.045006,0.840314,0,0.338289,0.717277,0,0.976319,0.591623,1,0.378723,0.657068,0,0.768181,0.643979,1,0.289767,0.743455,0,0,0,1,0,0,0
decompose,True,1,000100,An,,True,3,001101,An,"Ap, Ev",0.088,0.329,0.904,0.97,0.256,0.688,0.088423,0.840314,0,0.32884,0.717277,0,0.904301,0.591623,1,0.969939,0.657068,1,0.256366,0.643979,0,0.688343,0.743455,0,0,0,0,1,0,0
deconstruct,True,1,001000,Ap,,True,3,001110,Ap,"An, Sn",0.017,0.266,0.975,0.726,0.636,0.288,0.016907,0.840314,0,0.265826,0.717277,0,0.974904,0.591623,1,0.7262,0.657068,1,0.635959,0.643979,0,0.287912,0.743455,0,0,0,1,0,0,0
decorate,True,1,001000,Ap,,True,2,011000,Ap,Cm,0.663,0.69,0.976,0.412,0.108,0.165,0.663194,0.840314,0,0.69012,0.717277,0,0.976308,0.591623,1,0.412184,0.657068,0,0.108195,0.643979,0,0.165089,0.743455,0,0,0,1,0,0,0
decouple,False,0,000000,,,True,1,000100,An,,0.093,0.071,0.174,0.646,0.53,0.39,0.093127,0.840314,0,0.071365,0.717277,0,0.173657,0.591623,0,0.646265,0.657068,0,0.530351,0.643979,0,0.390081,0.743455,0,0,0,0,0,0,0
decrease,True,1,001000,Ap,,True,2,001100,Ap,An,0.205,0.153,0.983,0.559,0.373,0.085,0.204749,0.840314,0,0.153191,0.717277,0,0.982693,0.591623,1,0.559307,0.657068,0,0.372597,0.643979,0,0.085252,0.743455,0,0,0,1,0,0,0
decrypt,True,1,001000,Ap,,True,1,001000,Ap,,0.036,0.309,0.974,0.454,0.367,0.303,0.036349,0.840314,0,0.308686,0.717277,0,0.973992,0.591623,1,0.453631,0.657068,0,0.367453,0.643979,0,0.302631,0.743455,0,0,0,1,0,0,0
dedicate,True,1,000001,Ev,,True,2,000101,Ev,An,0.567,0.315,0.175,0.695,0.157,0.924,0.566797,0.840314,0,0.315347,0.717277,0,0.175015,0.591623,0,0.694818,0.657068,1,0.156917,0.643979,0,0.92369,0.743455,1,0,0,0,0,0,1
deduct,True,1,001000,Ap,,True,1,001000,Ap,,0.154,0.596,0.883,0.108,0.473,0.293,0.154417,0.840314,0,0.595849,0.717277,0,0.883347,0.591623,1,0.108426,0.657068,0,0.473329,0.643979,0,0.29348,0.743455,0,0,0,1,0,0,0
deem,True,1,000001,Ev,,True,1,000001,Ev,,0.286,0.231,0.163,0.544,0.221,0.984,0.285799,0.840314,0,0.231414,0.717277,0,0.162575,0.591623,0,0.544119,0.657068,0,0.220828,0.643979,0,0.983589,0.743455,1,0,0,0,0,0,1
deepen,True,1,001000,Ap,,True,2,001100,Ap,An,0.488,0.303,0.747,0.592,0.108,0.181,0.487633,0.840314,0,0.302669,0.717277,0,0.747336,0.591623,1,0.59222,0.657068,0,0.107548,0.643979,0,0.18071,0.743455,0,0,0,1,0,0,0
default,True,1,000100,An,,True,1,000100,An,,0.112,0.019,0.324,0.972,0.505,0.201,0.111532,0.840314,0,0.019044,0.717277,0,0.323925,0.591623,0,0.971588,0.657068,1,0.504842,0.643979,0,0.201346,0.743455,0,0,0,0,1,0,0
defeat,True,1,001000,Ap,,True,3,101001,Ap,"Kn, Ev",0.724,0.236,0.995,0.214,0.391,0.693,0.724148,0.840314,0,0.235888,0.717277,0,0.995388,0.591623,1,0.214036,0.657068,0,0.391257,0.643979,0,0.692572,0.743455,0,0,0,1,0,0,0
defect,False,0,000000,,,True,1,000100,An,,0.255,0.395,0.371,0.599,0.067,0.24,0.254837,0.840314,0,0.394777,0.717277,0,0.37148,0.591623,0,0.59892,0.657068,0,0.067469,0.643979,0,0.240335,0.743455,0,0,0,0,0,0,0
defer,True,1,000001,Ev,,True,3,001101,Ev,"Ap, An",0.197,0.538,0.647,0.643,0.162,0.911,0.196757,0.840314,0,0.5379,0.717277,0,0.646549,0.591623,1,0.643062,0.657068,0,0.162122,0.643979,0,0.910807,0.743455,1,0,0,0,0,0,1
deflate,True,1,000001,Ev,,True,3,010101,Ev,"Cm, An",0.01,0.704,0.299,0.763,0.501,0.836,0.009771,0.840314,0,0.704405,0.717277,0,0.299149,0.591623,0,0.763077,0.657068,1,0.500532,0.643979,0,0.836322,0.743455,1,0,0,0,0,0,1
deflect,False,0,000000,,,True,1,000001,Ev,,0.029,0.134,0.298,0.523,0.532,0.694,0.029128,0.840314,0,0.133581,0.717277,0,0.298335,0.591623,0,0.523381,0.657068,0,0.532019,0.643979,0,0.693758,0.743455,0,0,0,0,0,0,0
deform,True,2,000110,An,Sn,True,3,001110,An,"Ap, Sn",0.065,0.416,0.55,0.701,0.678,0.166,0.064726,0.840314,0,0.415998,0.717277,0,0.549746,0.591623,0,0.700755,0.657068,1,0.677766,0.643979,1,0.166496,0.743455,0,0,0,0,1,1,0
defy,True,1,001000,Ap,,True,2,001100,Ap,An,0.105,0.115,0.783,0.59,0.068,0.275,0.10529,0.840314,0,0.115083,0.717277,0,0.783156,0.591623,1,0.590448,0.657068,0,0.068381,0.643979,0,0.275223,0.743455,0,0,0,1,0,0,0
degenerate,False,0,000000,,,True,3,110100,Kn,"Cm, An",0.755,0.695,0.224,0.617,0.058,0.425,0.754995,0.840314,0,0.695296,0.717277,0,0.224474,0.591623,0,0.616913,0.657068,0,0.057838,0.643979,0,0.425006,0.743455,0,0,0,0,0,0,0
degrade,True,1,001000,Ap,,True,2,001100,Ap,An,0.01,0.049,0.984,0.658,0.205,0.573,0.009503,0.840314,0,0.049017,0.717277,0,0.983817,0.591623,1,0.657953,0.657068,1,0.205172,0.643979,0,0.572603,0.743455,0,0,0,1,0,0,0
deionize,True,1,001000,Ap,,True,1,001000,Ap,,0.124,0.142,0.787,0.268,0.425,0.312,0.124472,0.840314,0,0.142179,0.717277,0,0.787197,0.591623,1,0.268151,0.657068,0,0.424616,0.643979,0,0.31245,0.743455,0,0,0,1,0,0,0
delay,True,2,001100,Ap,An,True,2,001100,Ap,An,0.549,0.443,0.72,0.711,0.094,0.487,0.548612,0.840314,0,0.44302,0.717277,0,0.720435,0.591623,1,0.71104,0.657068,1,0.094082,0.643979,0,0.486996,0.743455,0,0,0,1,1,0,0
delete,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.276,0.315,0.706,0.513,0.162,0.896,0.276366,0.840314,0,0.31522,0.717277,0,0.705611,0.591623,1,0.513334,0.657068,0,0.161678,0.643979,0,0.896055,0.743455,1,0,0,0,0,0,1
delimit,False,0,000000,,,True,1,000100,An,,0.459,0.421,0.191,0.571,0.101,0.104,0.459083,0.840314,0,0.421419,0.717277,0,0.19138,0.591623,0,0.570824,0.657068,0,0.100831,0.643979,0,0.104457,0.743455,0,0,0,0,0,0,0
delineate,True,1,000100,An,,True,2,010100,An,Cm,0.289,0.745,0.353,0.894,0.146,0.21,0.288833,0.840314,0,0.745384,0.717277,1,0.352914,0.591623,0,0.893619,0.657068,1,0.146215,0.643979,0,0.209591,0.743455,0,0,0,0,1,0,0
delve,True,1,000100,An,,True,2,000101,An,Ev,0.37,0.133,0.407,0.918,0.023,0.744,0.369823,0.840314,0,0.133194,0.717277,0,0.407028,0.591623,0,0.918305,0.657068,1,0.022609,0.643979,0,0.743863,0.743455,1,0,0,0,1,0,0
demagnetize,True,1,001000,Ap,,True,1,001000,Ap,,0.202,0.416,0.708,0.384,0.031,0.153,0.201629,0.840314,0,0.415575,0.717277,0,0.708066,0.591623,1,0.38426,0.657068,0,0.03113,0.643979,0,0.153172,0.743455,0,0,0,1,0,0,0
demand,True,3,000111,An,"Sn, Ev",True,3,000111,An,"Sn, Ev",0.287,0.158,0.384,0.866,0.723,0.818,0.286963,0.840314,0,0.158069,0.717277,0,0.384333,0.591623,0,0.866017,0.657068,1,0.722714,0.643979,1,0.817839,0.743455,1,0,0,0,1,1,1
demarcate,True,2,010100,Cm,An,True,2,010100,Cm,An,0.219,0.771,0.355,0.726,0.429,0.24,0.219399,0.840314,0,0.77108,0.717277,1,0.354953,0.591623,0,0.726477,0.657068,1,0.428583,0.643979,0,0.239958,0.743455,0,0,1,0,1,0,0
demodulate,True,1,001000,Ap,,True,2,001100,Ap,An,0.013,0.102,0.82,0.576,0.427,0.248,0.01291,0.840314,0,0.101857,0.717277,0,0.819874,0.591623,1,0.576333,0.657068,0,0.427219,0.643979,0,0.24809,0.743455,0,0,0,1,0,0,0
demolish,True,1,001000,Ap,,True,1,001000,Ap,,0.05,0.129,0.996,0.44,0.222,0.248,0.04989,0.840314,0,0.12885,0.717277,0,0.995679,0.591623,1,0.439645,0.657068,0,0.221668,0.643979,0,0.247564,0.743455,0,0,0,1,0,0,0
demoralise,True,1,001000,Ap,,True,2,001001,Ap,Ev,0.107,0.022,0.977,0.325,0.351,0.764,0.10676,0.840314,0,0.022441,0.717277,0,0.977464,0.591623,1,0.324911,0.657068,0,0.350865,0.643979,0,0.763944,0.743455,1,0,0,1,0,0,0
demystify,True,1,000010,Sn,,True,4,011110,Sn,"Cm, Ap, An",0.137,0.662,0.552,0.574,0.701,0.259,0.137146,0.840314,0,0.662334,0.717277,0,0.552219,0.591623,0,0.573612,0.657068,0,0.701312,0.643979,1,0.259075,0.743455,0,0,0,0,0,1,0
denote,True,3,111000,Cm,"Kn, Ap",True,3,111000,Cm,"Kn, Ap",0.876,0.935,0.614,0.229,0.534,0.071,0.875861,0.840314,1,0.935166,0.717277,1,0.614019,0.591623,1,0.228908,0.657068,0,0.533942,0.643979,0,0.070705,0.743455,0,1,1,1,0,0,0
depart,True,1,000001,Ev,,True,3,001101,Ev,"Ap, An",0.272,0.378,0.792,0.72,0.222,0.885,0.271694,0.840314,0,0.377938,0.717277,0,0.791704,0.591623,1,0.719715,0.657068,1,0.222464,0.643979,0,0.884514,0.743455,1,0,0,0,0,0,1
depend,False,0,000000,,,False,0,000000,,,0.49,0.576,0.152,0.543,0.428,0.548,0.490464,0.840314,0,0.575606,0.717277,0,0.151994,0.591623,0,0.542626,0.657068,0,0.428011,0.643979,0,0.547903,0.743455,0,0,0,0,0,0,0
deplete,True,1,001000,Ap,,True,2,001100,Ap,An,0.088,0.044,0.979,0.589,0.076,0.278,0.088294,0.840314,0,0.043971,0.717277,0,0.978548,0.591623,1,0.588732,0.657068,0,0.076388,0.643979,0,0.278454,0.743455,0,0,0,1,0,0,0
deploy,True,1,001000,Ap,,True,3,001011,Ap,"Sn, Ev",0.136,0.409,0.879,0.373,0.602,0.723,0.135947,0.840314,0,0.408895,0.717277,0,0.878871,0.591623,1,0.372501,0.657068,0,0.601823,0.643979,0,0.722527,0.743455,0,0,0,1,0,0,0
depress,True,2,001100,Ap,An,True,2,001100,Ap,An,0.578,0.027,0.756,0.744,0.124,0.527,0.577837,0.840314,0,0.026676,0.717277,0,0.755804,0.591623,1,0.74405,0.657068,1,0.124054,0.643979,0,0.527059,0.743455,0,0,0,1,1,0,0
deprive,True,1,001000,Ap,,True,1,001000,Ap,,0.242,0.142,0.971,0.528,0.146,0.38,0.242003,0.840314,0,0.141857,0.717277,0,0.970539,0.591623,1,0.528288,0.657068,0,0.146125,0.643979,0,0.379927,0.743455,0,0,0,1,0,0,0
derate,False,0,000000,,,True,2,001010,Sn,Ap,0.247,0.233,0.537,0.245,0.558,0.422,0.247427,0.840314,0,0.232937,0.717277,0,0.536527,0.591623,0,0.245243,0.657068,0,0.557586,0.643979,0,0.421931,0.743455,0,0,0,0,0,0,0
deregulate,True,1,000010,Sn,,True,1,000010,Sn,,0.055,0.02,0.419,0.399,0.849,0.287,0.055029,0.840314,0,0.019771,0.717277,0,0.41927,0.591623,0,0.39865,0.657068,0,0.849087,0.643979,1,0.287116,0.743455,0,0,0,0,0,1,0
descend,True,1,001000,Ap,,True,1,001000,Ap,,0.128,0.076,0.987,0.409,0.026,0.182,0.127868,0.840314,0,0.075756,0.717277,0,0.987086,0.591623,1,0.40903,0.657068,0,0.025872,0.643979,0,0.182419,0.743455,0,0,0,1,0,0,0
deserve,True,1,000001,Ev,,True,2,100001,Ev,Kn,0.737,0.368,0.502,0.133,0.129,0.923,0.736553,0.840314,0,0.368218,0.717277,0,0.502167,0.591623,0,0.133041,0.657068,0,0.129043,0.643979,0,0.923015,0.743455,1,0,0,0,0,0,1
desiccate,True,1,001000,Ap,,True,2,001001,Ap,Ev,0.057,0.082,0.948,0.231,0.15,0.635,0.057372,0.840314,0,0.081581,0.717277,0,0.948267,0.591623,1,0.230526,0.657068,0,0.150207,0.643979,0,0.635083,0.743455,0,0,0,1,0,0,0
designate,True,2,000110,Sn,An,True,3,001110,Sn,"Ap, An",0.646,0.46,0.55,0.679,0.738,0.4,0.646191,0.840314,0,0.460379,0.717277,0,0.550189,0.591623,0,0.679285,0.657068,1,0.73813,0.643979,1,0.400423,0.743455,0,0,0,0,1,1,0
desire,True,1,100000,Kn,,True,1,100000,Kn,,0.894,0.025,0.373,0.297,0.165,0.2,0.893651,0.840314,1,0.024599,0.717277,0,0.373283,0.591623,0,0.296541,0.657068,0,0.164693,0.643979,0,0.200139,0.743455,0,1,0,0,0,0,0
destabilize,True,1,001000,Ap,,True,2,001100,Ap,An,0.1,0.072,0.877,0.615,0.483,0.54,0.099955,0.840314,0,0.071965,0.717277,0,0.877093,0.591623,1,0.615492,0.657068,0,0.483142,0.643979,0,0.540324,0.743455,0,0,0,1,0,0,0
destine,True,1,000001,Ev,,True,1,000001,Ev,,0.452,0.067,0.36,0.228,0.225,0.901,0.452014,0.840314,0,0.067033,0.717277,0,0.360372,0.591623,0,0.2278,0.657068,0,0.225341,0.643979,0,0.901341,0.743455,1,0,0,0,0,0,1
destroy,True,1,001000,Ap,,True,2,001100,Ap,An,0.233,0.254,0.997,0.704,0.359,0.601,0.233115,0.840314,0,0.253831,0.717277,0,0.997382,0.591623,1,0.704399,0.657068,1,0.359423,0.643979,0,0.600716,0.743455,0,0,0,1,0,0,0
detach,True,2,000101,An,Ev,True,2,000101,An,Ev,0.216,0.073,0.198,0.826,0.183,0.779,0.216357,0.840314,0,0.072541,0.717277,0,0.197687,0.591623,0,0.825832,0.657068,1,0.182669,0.643979,0,0.779492,0.743455,1,0,0,0,1,0,1
deter,True,1,000100,An,,True,3,001101,An,"Ap, Ev",0.272,0.596,0.717,0.879,0.358,0.746,0.272175,0.840314,0,0.596047,0.717277,0,0.716567,0.591623,1,0.878836,0.657068,1,0.358278,0.643979,0,0.746349,0.743455,1,0,0,0,1,0,0
deteriorate,True,1,001000,Ap,,True,2,001100,Ap,An,0.329,0.472,0.988,0.866,0.071,0.528,0.329369,0.840314,0,0.472419,0.717277,0,0.987739,0.591623,1,0.866274,0.657068,1,0.071029,0.643979,0,0.528252,0.743455,0,0,0,1,0,0,0
detonate,True,1,001000,Ap,,True,3,001101,Ap,"An, Ev",0.047,0.053,0.956,0.737,0.073,0.692,0.046682,0.840314,0,0.05276,0.717277,0,0.955749,0.591623,1,0.736788,0.657068,1,0.072742,0.643979,0,0.691971,0.743455,0,0,0,1,0,0,0
detract,True,1,001000,Ap,,True,2,001100,Ap,An,0.066,0.591,0.867,0.618,0.015,0.605,0.065934,0.840314,0,0.590723,0.717277,0,0.866847,0.591623,1,0.61776,0.657068,0,0.015046,0.643979,0,0.604938,0.743455,0,0,0,1,0,0,0
devastate,True,1,001000,Ap,,True,3,001101,Ap,"An, Ev",0.067,0.062,0.914,0.713,0.226,0.685,0.066759,0.840314,0,0.061646,0.717277,0,0.914143,0.591623,1,0.712538,0.657068,1,0.226271,0.643979,0,0.684716,0.743455,0,0,0,1,0,0,0
deviate,True,1,000100,An,,True,2,001100,An,Ap,0.215,0.213,0.652,0.82,0.416,0.254,0.214927,0.840314,0,0.213123,0.717277,0,0.651614,0.591623,1,0.820478,0.657068,1,0.416448,0.643979,0,0.253694,0.743455,0,0,0,0,1,0,0
devote,True,1,001000,Ap,,True,1,001000,Ap,,0.092,0.353,0.882,0.381,0.335,0.475,0.092192,0.840314,0,0.353337,0.717277,0,0.881514,0.591623,1,0.380945,0.657068,0,0.335134,0.643979,0,0.474813,0.743455,0,0,0,1,0,0,0
diagonalize,False,0,000000,,,True,1,000100,An,,0.254,0.491,0.334,0.656,0.279,0.155,0.254236,0.840314,0,0.490793,0.717277,0,0.333877,0.591623,0,0.65628,0.657068,0,0.279122,0.643979,0,0.155494,0.743455,0,0,0,0,0,0,0
die,True,1,001000,Ap,,True,3,101001,Ap,"Kn, Ev",0.763,0.219,0.894,0.042,0.083,0.694,0.762674,0.840314,0,0.219052,0.717277,0,0.893597,0.591623,1,0.041787,0.657068,0,0.082582,0.643979,0,0.693635,0.743455,0,0,0,1,0,0,0
differ,True,1,000100,An,,True,3,010101,An,"Cm, Ev",0.235,0.773,0.251,0.988,0.438,0.636,0.235493,0.840314,0,0.772822,0.717277,1,0.251377,0.591623,0,0.987838,0.657068,1,0.437785,0.643979,0,0.63595,0.743455,0,0,0,0,1,0,0
diffract,True,1,000100,An,,True,3,011100,An,"Cm, Ap",0.044,0.796,0.639,0.959,0.103,0.071,0.044429,0.840314,0,0.796166,0.717277,1,0.638981,0.591623,1,0.959478,0.657068,1,0.103115,0.643979,0,0.07055,0.743455,0,0,0,0,1,0,0
diffuse,True,1,000100,An,,True,3,011100,An,"Cm, Ap",0.046,0.738,0.666,0.877,0.103,0.048,0.046415,0.840314,0,0.73757,0.717277,1,0.666257,0.591623,1,0.87744,0.657068,1,0.102659,0.643979,0,0.048186,0.743455,0,0,0,0,1,0,0
dig,True,1,000100,An,,True,4,011101,An,"Cm, Ap, Ev",0.412,0.645,0.873,0.994,0.01,0.763,0.41227,0.840314,0,0.644762,0.717277,0,0.872767,0.591623,1,0.994319,0.657068,1,0.010275,0.643979,0,0.76301,0.743455,1,0,0,0,1,0,0
digest,True,1,000100,An,,True,2,001100,An,Ap,0.337,0.009,0.564,0.798,0.342,0.28,0.337168,0.840314,0,0.009427,0.717277,0,0.5635,0.591623,0,0.797734,0.657068,1,0.341774,0.643979,0,0.280196,0.743455,0,0,0,0,1,0,0
digitize,True,1,001000,Ap,,True,3,011010,Ap,"Cm, Sn",0.299,0.705,0.86,0.47,0.569,0.462,0.298865,0.840314,0,0.704963,0.717277,0,0.85966,0.591623,1,0.469829,0.657068,0,0.56908,0.643979,0,0.462377,0.743455,0,0,0,1,0,0,0
dilate,True,1,000100,An,,True,2,001100,An,Ap,0.247,0.062,0.551,0.663,0.529,0.244,0.246864,0.840314,0,0.062126,0.717277,0,0.55073,0.591623,0,0.663387,0.657068,1,0.529365,0.643979,0,0.244218,0.743455,0,0,0,0,1,0,0
dilute,True,1,001000,Ap,,True,2,001100,Ap,An,0.12,0.067,0.905,0.644,0.004,0.023,0.120407,0.840314,0,0.067006,0.717277,0,0.904584,0.591623,1,0.644296,0.657068,0,0.004384,0.643979,0,0.023468,0.743455,0,0,0,1,0,0,0
dip,True,1,000100,An,,True,1,000100,An,,0.488,0.067,0.441,0.971,0.003,0.19,0.487682,0.840314,0,0.067311,0.717277,0,0.441085,0.591623,0,0.971032,0.657068,1,0.002618,0.643979,0,0.189897,0.743455,0,0,0,0,1,0,0
disable,True,1,000100,An,,True,3,001101,An,"Ap, Ev",0.089,0.019,0.887,0.966,0.21,0.778,0.088734,0.840314,0,0.01883,0.717277,0,0.887131,0.591623,1,0.965608,0.657068,1,0.21022,0.643979,0,0.777709,0.743455,1,0,0,0,1,0,0
disagree,True,1,000001,Ev,,True,1,000001,Ev,,0.481,0.068,0.062,0.379,0.225,0.956,0.481103,0.840314,0,0.068309,0.717277,0,0.061955,0.591623,0,0.379163,0.657068,0,0.225286,0.643979,0,0.955955,0.743455,1,0,0,0,0,0,1
disallow,True,3,001101,An,"Ap, Ev",True,3,001101,An,"Ap, Ev",0.068,0.021,0.892,0.924,0.309,0.843,0.067842,0.840314,0,0.020763,0.717277,0,0.891797,0.591623,1,0.923818,0.657068,1,0.308806,0.643979,0,0.843071,0.743455,1,0,0,1,1,0,1
disambiguate,True,1,010000,Cm,,True,1,010000,Cm,,0.353,0.933,0.433,0.506,0.301,0.426,0.353331,0.840314,0,0.932958,0.717277,1,0.43296,0.591623,0,0.50627,0.657068,0,0.301025,0.643979,0,0.425552,0.743455,0,0,1,0,0,0,0
disappear,True,1,001000,Ap,,True,3,011100,Ap,"Cm, An",0.576,0.732,0.808,0.6,0.073,0.508,0.575713,0.840314,0,0.732489,0.717277,1,0.808469,0.591623,1,0.600123,0.657068,0,0.073248,0.643979,0,0.50848,0.743455,0,0,0,1,0,0,0
disappoint,True,1,001000,Ap,,True,3,001110,Sn,"Ap, An",0.294,0.191,0.616,0.592,0.641,0.314,0.294366,0.840314,0,0.190854,0.717277,0,0.61586,0.591623,1,0.592437,0.657068,0,0.64115,0.643979,0,0.313599,0.743455,0,0,0,1,0,0,0
disassemble,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.008,0.108,0.936,0.514,0.768,0.443,0.007912,0.840314,0,0.107935,0.717277,0,0.935661,0.591623,1,0.51367,0.657068,0,0.767571,0.643979,1,0.443072,0.743455,0,0,0,1,0,0,0
disassociate,True,1,000100,An,,True,1,000100,An,,0.286,0.44,0.273,0.742,0.071,0.432,0.286129,0.840314,0,0.440028,0.717277,0,0.272527,0.591623,0,0.742394,0.657068,1,0.071138,0.643979,0,0.431628,0.743455,0,0,0,0,1,0,0
discard,True,1,001000,Ap,,True,3,001101,Ap,"An, Ev",0.243,0.043,0.995,0.859,0.341,0.837,0.242572,0.840314,0,0.043037,0.717277,0,0.994776,0.591623,1,0.85851,0.657068,1,0.340599,0.643979,0,0.837023,0.743455,1,0,0,1,0,0,0
discern,True,1,000100,An,,True,2,010100,An,Cm,0.615,0.651,0.226,0.966,0.065,0.337,0.615433,0.840314,0,0.650543,0.717277,0,0.226052,0.591623,0,0.965754,0.657068,1,0.064698,0.643979,0,0.336906,0.743455,0,0,0,0,1,0,0
discipline,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.187,0.064,0.683,0.45,0.328,0.888,0.186583,0.840314,0,0.064237,0.717277,0,0.683364,0.591623,1,0.450454,0.657068,0,0.327784,0.643979,0,0.887769,0.743455,1,0,0,0,0,0,1
disclose,True,1,001000,Ap,,True,1,001000,Ap,,0.651,0.46,0.805,0.367,0.447,0.095,0.651343,0.840314,0,0.459632,0.717277,0,0.804642,0.591623,1,0.366866,0.657068,0,0.447494,0.643979,0,0.094913,0.743455,0,0,0,1,0,0,0
discolor,True,1,000100,An,,True,2,000101,An,Ev,0.594,0.471,0.386,0.665,0.005,0.645,0.594133,0.840314,0,0.471402,0.717277,0,0.38643,0.591623,0,0.664602,0.657068,1,0.004945,0.643979,0,0.645049,0.743455,0,0,0,0,1,0,0
disconnect,True,1,000100,An,,True,2,000101,An,Ev,0.084,0.097,0.201,0.958,0.072,0.758,0.083774,0.840314,0,0.097084,0.717277,0,0.200529,0.591623,0,0.958227,0.657068,1,0.071992,0.643979,0,0.757672,0.743455,1,0,0,0,1,0,0
discontinue,True,1,000100,An,,True,1,000100,An,,0.321,0.141,0.407,0.95,0.117,0.444,0.321258,0.840314,0,0.141133,0.717277,0,0.407105,0.591623,0,0.950303,0.657068,1,0.117297,0.643979,0,0.44423,0.743455,0,0,0,0,1,0,0
discount,False,0,000000,,,True,2,101000,Kn,Ap,0.736,0.586,0.552,0.502,0.023,0.189,0.736154,0.840314,0,0.586469,0.717277,0,0.551851,0.591623,0,0.501836,0.657068,0,0.023047,0.643979,0,0.188798,0.743455,0,0,0,0,0,0,0
discourage,True,1,000001,Ev,,True,3,001011,Ev,"Ap, Sn",0.287,0.019,0.707,0.366,0.646,0.876,0.286696,0.840314,0,0.019234,0.717277,0,0.706541,0.591623,1,0.366247,0.657068,0,0.64584,0.643979,1,0.876412,0.743455,1,0,0,0,0,0,1
