Verb,Accepted,AcceptedCount,AcceptedPattern,PrimaryDomain,OtherDomains,SoftAccepted,SoftAcceptedCount,SoftPattern,SoftPrimaryDomain,SoftOtherDomains,score_Kn,score_Cm,score_Ap,score_An,score_Sn,score_Ev,cal_score_Kn,thr_Kn,meets_thr_Kn,cal_score_Cm,thr_Cm,meets_thr_Cm,cal_score_Ap,thr_Ap,meets_thr_Ap,cal_score_An,thr_An,meets_thr_An,cal_score_Sn,thr_Sn,meets_thr_Sn,cal_score_Ev,thr_Ev,meets_thr_Ev,accept_Kn,accept_Cm,accept_Ap,accept_An,accept_Sn,accept_Ev
refuse,True,1,000001,Ev,,True,2,000101,Ev,An,0.445,0.109,0.16,0.8,0.281,0.992,0.445427,0.853591,0,0.108571,0.825967,0,0.160415,0.585635,0,0.800121,0.629834,1,0.281416,0.662983,0,0.992416,0.81768,1,0,0,0,0,0,1
refute,True,1,000001,Ev,,True,2,000101,Ev,An,0.149,0.376,0.137,0.692,0.097,0.994,0.149171,0.853591,0,0.376491,0.825967,0,0.137325,0.585635,0,0.69171,0.629834,1,0.096701,0.662983,0,0.994355,0.81768,1,0,0,0,0,0,1
regain,False,0,000000,,,True,1,100000,Kn,,0.749,0.205,0.27,0.003,0.18,0.594,0.748829,0.853591,0,0.205351,0.825967,0,0.269689,0.585635,0,0.002762,0.629834,0,0.179794,0.662983,0,0.593609,0.81768,0,0,0,0,0,0,0
regard,True,1,000010,Sn,,True,2,100010,Sn,Kn,0.734,0.386,0.37,0.315,0.809,0.572,0.7345,0.853591,0,0.385759,0.825967,0,0.370419,0.585635,0,0.315396,0.629834,0,0.809081,0.662983,1,0.571778,0.81768,0,0,0,0,0,1,0
regenerate,True,1,000010,Sn,,True,1,000010,Sn,,0.341,0.2,0.334,0.041,0.796,0.35,0.340511,0.853591,0,0.199756,0.825967,0,0.334479,0.585635,0,0.041086,0.629834,0,0.796015,0.662983,1,0.350435,0.81768,0,0,0,0,0,1,0
register,True,1,000010,Sn,,True,1,000010,Sn,,0.343,0.017,0.386,0.458,0.723,0.654,0.342521,0.853591,0,0.016575,0.825967,0,0.385732,0.585635,0,0.457994,0.629834,0,0.722833,0.662983,1,0.6542,0.81768,0,0,0,0,0,1,0
regret,True,2,100001,Ev,Kn,True,2,100001,Ev,Kn,0.913,0.135,0.118,0.339,0.083,0.928,0.913395,0.853591,1,0.135275,0.825967,0,0.117618,0.585635,0,0.338786,0.629834,0,0.083482,0.662983,0,0.927613,0.81768,1,1,0,0,0,0,1
regroup,True,1,000010,Sn,,True,1,000010,Sn,,0.497,0.583,0.022,0.459,0.946,0.396,0.496873,0.853591,0,0.583114,0.825967,0,0.022125,0.585635,0,0.459029,0.629834,0,0.946296,0.662983,1,0.396285,0.81768,0,0,0,0,0,1,0
regularize,False,0,000000,,,True,3,011100,Cm,"Ap, An",0.149,0.771,0.579,0.583,0.405,0.025,0.149171,0.853591,0,0.77072,0.825967,0,0.579272,0.585635,0,0.582987,0.629834,0,0.405153,0.662983,0,0.025067,0.81768,0,0,0,0,0,0,0
regulate,True,2,001100,Ap,An,True,3,001110,Ap,"An, Sn",0.149,0.11,0.714,0.66,0.622,0.685,0.149171,0.853591,0,0.109813,0.825967,0,0.714498,0.585635,1,0.659912,0.629834,1,0.621646,0.662983,0,0.685141,0.81768,0,0,0,1,1,0,0
rehabilitate,True,2,000011,Ev,Sn,True,3,100011,Ev,"Kn, Sn",0.771,0.065,0.046,0.007,0.792,0.827,0.771053,0.853591,0,0.065089,0.825967,0,0.045989,0.585635,0,0.007032,0.629834,0,0.792041,0.662983,1,0.826836,0.81768,1,0,0,0,0,1,1
reify,False,0,000000,,,False,0,000000,,,0.603,0.666,0.285,0.019,0.269,0.52,0.603111,0.853591,0,0.666243,0.825967,0,0.285214,0.585635,0,0.018847,0.629834,0,0.269076,0.662983,0,0.519563,0.81768,0,0,0,0,0,0,0
reignite,True,1,100000,Kn,,True,1,100000,Kn,,0.876,0.235,0.043,0.008,0.171,0.594,0.875805,0.853591,1,0.234855,0.825967,0,0.042897,0.585635,0,0.008204,0.629834,0,0.17069,0.662983,0,0.593816,0.81768,0,1,0,0,0,0,0
reimpose,False,0,000000,,,False,0,000000,,,0.504,0.408,0.36,0.095,0.562,0.488,0.503831,0.853591,0,0.407787,0.825967,0,0.359897,0.585635,0,0.095437,0.629834,0,0.562228,0.662983,0,0.488074,0.81768,0,0,0,0,0,0,0
reintroduce,False,0,000000,,,False,0,000000,,,0.698,0.386,0.069,0.003,0.548,0.397,0.697979,0.853591,0,0.38568,0.825967,0,0.06897,0.585635,0,0.002762,0.629834,0,0.54764,0.662983,0,0.396756,0.81768,0,0,0,0,0,0,0
reinvent,True,1,000010,Sn,,True,2,000011,Sn,Ev,0.349,0.245,0.211,0.103,0.959,0.791,0.348722,0.853591,0,0.244655,0.825967,0,0.210964,0.585635,0,0.103375,0.629834,0,0.958951,0.662983,1,0.790771,0.81768,0,0,0,0,0,1,0
reinvigorate,True,1,000010,Sn,,True,1,000010,Sn,,0.356,0.069,0.355,0.003,0.77,0.532,0.355901,0.853591,0,0.069072,0.825967,0,0.355054,0.585635,0,0.002762,0.629834,0,0.770017,0.662983,1,0.5319,0.81768,0,0,0,0,0,1,0
reiterate,False,0,000000,,,True,2,110000,Cm,Kn,0.786,0.808,0.074,0.005,0.233,0.392,0.785515,0.853591,0,0.808255,0.825967,0,0.074322,0.585635,0,0.005071,0.629834,0,0.232611,0.662983,0,0.392093,0.81768,0,0,0,0,0,0,0
reject,True,1,000001,Ev,,True,2,000101,Ev,An,0.212,0.318,0.138,0.676,0.253,0.942,0.211614,0.853591,0,0.317958,0.825967,0,0.1382,0.585635,0,0.675863,0.629834,1,0.253218,0.662983,0,0.94223,0.81768,1,0,0,0,0,0,1
rejoin,False,0,000000,,,True,1,000010,Sn,,0.528,0.278,0.03,0.051,0.594,0.112,0.528132,0.853591,0,0.278188,0.825967,0,0.030401,0.585635,0,0.050732,0.629834,0,0.593663,0.662983,0,0.112301,0.81768,0,0,0,0,0,0,0
rejuvenate,True,1,000010,Sn,,True,1,000010,Sn,,0.533,0.217,0.149,0.003,0.771,0.318,0.533327,0.853591,0,0.217177,0.825967,0,0.149151,0.585635,0,0.002762,0.629834,0,0.770634,0.662983,1,0.31756,0.81768,0,0,0,0,0,1,0
relax,True,1,000010,Sn,,True,2,000011,Sn,Ev,0.271,0.344,0.341,0.012,0.734,0.73,0.270592,0.853591,0,0.344146,0.825967,0,0.34107,0.585635,0,0.011831,0.629834,0,0.733549,0.662983,1,0.730306,0.81768,0,0,0,0,0,1,0
relegate,False,0,000000,,,False,0,000000,,,0.453,0.398,0.498,0.044,0.513,0.617,0.453423,0.853591,0,0.398495,0.825967,0,0.497534,0.585635,0,0.043804,0.629834,0,0.512679,0.662983,0,0.616553,0.81768,0,0,0,0,0,0,0
relieve,True,1,001000,Ap,,True,1,001000,Ap,,0.238,0.146,0.909,0.152,0.1,0.667,0.237913,0.853591,0,0.146166,0.825967,0,0.909236,0.585635,1,0.152328,0.629834,0,0.100418,0.662983,0,0.667133,0.81768,0,0,0,1,0,0,0
reload,True,1,000010,Sn,,True,2,100010,Sn,Kn,0.761,0.257,0.19,0.003,0.777,0.362,0.760905,0.853591,0,0.257316,0.825967,0,0.189505,0.585635,0,0.002963,0.629834,0,0.776881,0.662983,1,0.362013,0.81768,0,0,0,0,0,1,0
relocate,True,1,001000,Ap,,True,3,001110,Ap,"An, Sn",0.335,0.58,0.967,0.707,0.767,0.397,0.335324,0.853591,0,0.579727,0.825967,0,0.966685,0.585635,1,0.707009,0.629834,1,0.767052,0.662983,1,0.397445,0.81768,0,0,0,1,0,0,0
rely,False,0,000000,,,True,2,000011,Ev,Sn,0.408,0.169,0.393,0.372,0.568,0.753,0.408166,0.853591,0,0.169261,0.825967,0,0.393414,0.585635,0,0.372003,0.629834,0,0.567669,0.662983,0,0.752761,0.81768,0,0,0,0,0,0,0
remain,True,1,001000,Ap,,True,3,001011,Ap,"Sn, Ev",0.306,0.32,0.79,0.199,0.571,0.707,0.306336,0.853591,0,0.319984,0.825967,0,0.790364,0.585635,1,0.199352,0.629834,0,0.571298,0.662983,0,0.707261,0.81768,0,0,0,1,0,0,0
remake,True,1,000010,Sn,,True,1,000010,Sn,,0.654,0.237,0.075,0.062,0.806,0.501,0.654277,0.853591,0,0.236827,0.825967,0,0.074671,0.585635,0,0.061927,0.629834,0,0.806157,0.662983,1,0.5014,0.81768,0,0,0,0,0,1,0
remediate,False,0,000000,,,True,2,000011,Ev,Sn,0.346,0.257,0.236,0.061,0.572,0.775,0.345864,0.853591,0,0.257286,0.825967,0,0.236285,0.585635,0,0.061341,0.629834,0,0.572299,0.662983,0,0.774539,0.81768,0,0,0,0,0,0,0
remember,True,1,100000,Kn,,True,1,100000,Kn,,0.997,0.602,0.077,0.449,0.07,0.097,0.997238,0.853591,1,0.602372,0.825967,0,0.077373,0.585635,0,0.449398,0.629834,0,0.069856,0.662983,0,0.09702,0.81768,0,1,0,0,0,0,0
remind,True,1,001000,Ap,,True,2,101000,Ap,Kn,0.781,0.639,0.828,0.209,0.293,0.291,0.781134,0.853591,0,0.638516,0.825967,0,0.827994,0.585635,1,0.208694,0.629834,0,0.293128,0.662983,0,0.290851,0.81768,0,0,0,1,0,0,0
remodel,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.149,0.319,0.728,0.321,0.887,0.327,0.149171,0.853591,0,0.318875,0.825967,0,0.727831,0.585635,1,0.321408,0.629834,0,0.886509,0.662983,1,0.327452,0.81768,0,0,0,0,0,1,0
remold,False,0,000000,,,True,1,000010,Sn,,0.396,0.436,0.439,0.076,0.619,0.531,0.395647,0.853591,0,0.436449,0.825967,0,0.438619,0.585635,0,0.075641,0.629834,0,0.61876,0.662983,0,0.531369,0.81768,0,0,0,0,0,0,0
remove,True,1,000100,An,,True,1,000100,An,,0.395,0.345,0.397,0.815,0.099,0.617,0.394636,0.853591,0,0.345163,0.825967,0,0.397302,0.585635,0,0.814949,0.629834,1,0.098647,0.662983,0,0.617481,0.81768,0,0,0,0,1,0,0
rename,False,0,000000,,,False,0,000000,,,0.534,0.428,0.347,0.336,0.343,0.547,0.53421,0.853591,0,0.428482,0.825967,0,0.346933,0.585635,0,0.336173,0.629834,0,0.3433,0.662983,0,0.546775,0.81768,0,0,0,0,0,0,0
render,False,0,000000,,,True,3,110010,Kn,"Cm, Sn",0.836,0.806,0.455,0.452,0.615,0.271,0.836187,0.853591,0,0.806227,0.825967,0,0.45458,0.585635,0,0.451827,0.629834,0,0.614521,0.662983,0,0.270951,0.81768,0,0,0,0,0,0,0
renew,False,0,000000,,,True,1,001000,Ap,,0.449,0.422,0.582,0.006,0.547,0.402,0.44869,0.853591,0,0.422214,0.825967,0,0.581611,0.585635,0,0.005507,0.629834,0,0.547389,0.662983,0,0.402138,0.81768,0,0,0,0,0,0,0
renormalize,False,0,000000,,,True,3,011010,Cm,"Ap, Sn",0.149,0.762,0.551,0.39,0.641,0.25,0.149171,0.853591,0,0.761959,0.825967,0,0.550647,0.585635,0,0.389583,0.629834,0,0.640512,0.662983,0,0.250121,0.81768,0,0,0,0,0,0,0
renounce,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.216,0.323,0.529,0.528,0.071,0.972,0.216299,0.853591,0,0.323019,0.825967,0,0.528879,0.585635,0,0.528498,0.629834,0,0.071131,0.662983,0,0.971531,0.81768,1,0,0,0,0,0,1
renovate,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.149,0.296,0.785,0.01,0.913,0.435,0.149171,0.853591,0,0.295625,0.825967,0,0.785229,0.585635,1,0.01016,0.629834,0,0.912688,0.662983,1,0.434658,0.81768,0,0,0,0,0,1,0
reorder,True,1,000001,Ev,,True,4,100111,Ev,"Kn, An, Sn",0.791,0.689,0.285,0.558,0.618,0.836,0.79089,0.853591,0,0.688862,0.825967,0,0.28514,0.585635,0,0.557623,0.629834,0,0.618285,0.662983,0,0.835607,0.81768,1,0,0,0,0,0,1
reorient,True,1,000010,Sn,,True,2,000110,Sn,An,0.211,0.345,0.451,0.559,0.855,0.538,0.211387,0.853591,0,0.345098,0.825967,0,0.451406,0.585635,0,0.558998,0.629834,0,0.855391,0.662983,1,0.538025,0.81768,0,0,0,0,0,1,0
repaint,True,1,001000,Ap,,True,1,001000,Ap,,0.539,0.607,0.85,0.071,0.456,0.204,0.539192,0.853591,0,0.606539,0.825967,0,0.850249,0.585635,1,0.071278,0.629834,0,0.455551,0.662983,0,0.204313,0.81768,0,0,0,1,0,0,0
repay,False,0,000000,,,False,0,000000,,,0.686,0.383,0.226,0.061,0.082,0.531,0.686126,0.853591,0,0.383156,0.825967,0,0.226278,0.585635,0,0.061245,0.629834,0,0.082217,0.662983,0,0.531205,0.81768,0,0,0,0,0,0,0
repel,True,1,000001,Ev,,True,1,000001,Ev,,0.149,0.328,0.417,0.01,0.263,0.874,0.149171,0.853591,0,0.327574,0.825967,0,0.417226,0.585635,0,0.009992,0.629834,0,0.263412,0.662983,0,0.874112,0.81768,1,0,0,0,0,0,1
rephrase,True,1,010000,Cm,,True,3,010011,Cm,"Sn, Ev",0.352,0.93,0.157,0.071,0.628,0.742,0.351537,0.853591,0,0.930074,0.825967,1,0.156865,0.585635,0,0.070617,0.629834,0,0.628327,0.662983,0,0.74187,0.81768,0,0,1,0,0,0,0
replace,True,1,000010,Sn,,True,1,000010,Sn,,0.149,0.438,0.338,0.017,0.945,0.389,0.149171,0.853591,0,0.437956,0.825967,0,0.337683,0.585635,0,0.017321,0.629834,0,0.944783,0.662983,1,0.388608,0.81768,0,0,0,0,0,1,0
replant,True,1,000010,Sn,,True,1,000010,Sn,,0.191,0.407,0.371,0.019,0.913,0.5,0.19103,0.853591,0,0.407181,0.825967,0,0.370972,0.585635,0,0.019269,0.629834,0,0.913183,0.662983,1,0.50029,0.81768,0,0,0,0,0,1,0
replenish,True,1,001000,Ap,,True,1,001000,Ap,,0.693,0.25,0.821,0.009,0.41,0.144,0.692767,0.853591,0,0.250442,0.825967,0,0.821119,0.585635,1,0.008649,0.629834,0,0.409672,0.662983,0,0.144334,0.81768,0,0,0,1,0,0,0
replicate,True,1,100000,Kn,,True,2,100010,Kn,Sn,0.891,0.277,0.396,0.315,0.819,0.118,0.891018,0.853591,1,0.276605,0.825967,0,0.396019,0.585635,0,0.314978,0.629834,0,0.818713,0.662983,1,0.117688,0.81768,0,1,0,0,0,0,0
reposition,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.607,0.668,0.619,0.248,0.793,0.686,0.606605,0.853591,0,0.668157,0.825967,0,0.619315,0.585635,1,0.248178,0.629834,0,0.792917,0.662983,1,0.685667,0.81768,0,0,0,0,0,1,0
repress,False,0,000000,,,True,2,001001,Ev,Ap,0.217,0.169,0.507,0.247,0.018,0.765,0.216831,0.853591,0,0.168593,0.825967,0,0.507016,0.585635,0,0.247216,0.629834,0,0.017648,0.662983,0,0.765487,0.81768,0,0,0,0,0,0,0
reprint,True,1,100000,Kn,,True,1,100000,Kn,,0.984,0.363,0.251,0.095,0.367,0.11,0.983624,0.853591,1,0.36295,0.825967,0,0.250802,0.585635,0,0.094626,0.629834,0,0.367464,0.662983,0,0.110383,0.81768,0,1,0,0,0,0,0
republish,True,1,100000,Kn,,True,1,100000,Kn,,0.945,0.584,0.09,0.003,0.489,0.186,0.944944,0.853591,1,0.584408,0.825967,0,0.090098,0.585635,0,0.002762,0.629834,0,0.489059,0.662983,0,0.186104,0.81768,0,1,0,0,0,0,0
request,True,1,000100,An,,True,1,000100,An,,0.676,0.556,0.11,0.668,0.256,0.403,0.676205,0.853591,0,0.555555,0.825967,0,0.109993,0.585635,0,0.668099,0.629834,1,0.255859,0.662983,0,0.403292,0.81768,0,0,0,0,1,0,0
require,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.368,0.13,0.874,0.096,0.646,0.065,0.367931,0.853591,0,0.129945,0.825967,0,0.874045,0.585635,1,0.096059,0.629834,0,0.645768,0.662983,0,0.064619,0.81768,0,0,0,1,0,0,0
reread,True,1,100000,Kn,,True,2,110000,Kn,Cm,0.892,0.772,0.075,0.249,0.373,0.534,0.89243,0.853591,1,0.771879,0.825967,0,0.075355,0.585635,0,0.249077,0.629834,0,0.373363,0.662983,0,0.534334,0.81768,0,1,0,0,0,0,0
rescale,True,1,010000,Cm,,True,2,011000,Cm,Ap,0.203,0.851,0.776,0.276,0.516,0.391,0.202942,0.853591,0,0.850591,0.825967,1,0.775861,0.585635,1,0.276184,0.629834,0,0.516167,0.662983,0,0.390956,0.81768,0,0,1,0,0,0,0
reschedule,True,1,000010,Sn,,True,1,000010,Sn,,0.53,0.451,0.077,0.301,0.773,0.478,0.529786,0.853591,0,0.450858,0.825967,0,0.077245,0.585635,0,0.300792,0.629834,0,0.772872,0.662983,1,0.477939,0.81768,0,0,0,0,0,1,0
reseed,True,1,000010,Sn,,True,1,000010,Sn,,0.724,0.363,0.336,0.014,0.799,0.303,0.723627,0.853591,0,0.36296,0.825967,0,0.335836,0.585635,0,0.014113,0.629834,0,0.798892,0.662983,1,0.303162,0.81768,0,0,0,0,0,1,0
resemble,True,2,100010,Kn,Sn,True,3,110010,Kn,"Cm, Sn",0.931,0.735,0.442,0.337,0.899,0.167,0.930949,0.853591,1,0.735452,0.825967,0,0.441759,0.585635,0,0.337302,0.629834,0,0.899496,0.662983,1,0.166853,0.81768,0,1,0,0,0,1,0
resent,True,1,000001,Ev,,True,1,000001,Ev,,0.596,0.234,0.119,0.124,0.354,0.846,0.595636,0.853591,0,0.234293,0.825967,0,0.118575,0.585635,0,0.124063,0.629834,0,0.354268,0.662983,0,0.845997,0.81768,1,0,0,0,0,0,1
reserve,True,1,001000,Ap,,True,2,001001,Ev,Ap,0.149,0.385,0.629,0.233,0.414,0.747,0.149171,0.853591,0,0.385085,0.825967,0,0.628695,0.585635,1,0.232861,0.629834,0,0.414416,0.662983,0,0.746899,0.81768,0,0,0,1,0,0,0
reset,False,0,000000,,,True,1,000010,Sn,,0.635,0.223,0.056,0.092,0.64,0.396,0.635275,0.853591,0,0.22346,0.825967,0,0.056151,0.585635,0,0.092477,0.629834,0,0.640059,0.662983,0,0.396499,0.81768,0,0,0,0,0,0,0
reshape,True,1,000010,Sn,,True,3,001110,Sn,"Ap, An",0.153,0.448,0.609,0.592,0.771,0.44,0.152979,0.853591,0,0.447511,0.825967,0,0.60855,0.585635,1,0.591779,0.629834,0,0.770723,0.662983,1,0.439786,0.81768,0,0,0,0,0,1,0
reside,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.632,0.413,0.854,0.063,0.786,0.066,0.632126,0.853591,0,0.413283,0.825967,0,0.854235,0.585635,1,0.062682,0.629834,0,0.78575,0.662983,1,0.065565,0.81768,0,0,0,1,0,0,0
resist,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.215,0.193,0.555,0.091,0.521,0.927,0.214632,0.853591,0,0.192728,0.825967,0,0.554587,0.585635,0,0.091425,0.629834,0,0.52121,0.662983,0,0.92706,0.81768,1,0,0,0,0,0,1
resize,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.149,0.395,0.793,0.399,0.684,0.256,0.149171,0.853591,0,0.394514,0.825967,0,0.792994,0.585635,1,0.399348,0.629834,0,0.684429,0.662983,1,0.256052,0.81768,0,0,0,1,0,0,0
resonate,True,1,000001,Ev,,True,3,110001,Ev,"Kn, Cm",0.772,0.726,0.102,0.096,0.294,0.823,0.772338,0.853591,0,0.726229,0.825967,0,0.101993,0.585635,0,0.096282,0.629834,0,0.293667,0.662983,0,0.823378,0.81768,1,0,0,0,0,0,1
rest,False,0,000000,,,False,0,000000,,,0.288,0.335,0.37,0.139,0.49,0.5,0.287691,0.853591,0,0.335438,0.825967,0,0.370436,0.585635,0,0.139268,0.629834,0,0.490167,0.662983,0,0.500413,0.81768,0,0,0,0,0,0,0
restart,False,0,000000,,,True,1,000010,Sn,,0.459,0.227,0.048,0.253,0.656,0.27,0.458732,0.853591,0,0.22715,0.825967,0,0.04818,0.585635,0,0.252786,0.629834,0,0.65634,0.662983,0,0.269619,0.81768,0,0,0,0,0,0,0
restore,False,0,000000,,,False,0,000000,,,0.692,0.062,0.086,0.005,0.493,0.55,0.692247,0.853591,0,0.061702,0.825967,0,0.086317,0.585635,0,0.005165,0.629834,0,0.492923,0.662983,0,0.549747,0.81768,0,0,0,0,0,0,0
restrain,True,1,000001,Ev,,True,1,000001,Ev,,0.149,0.039,0.41,0.088,0.345,0.949,0.149171,0.853591,0,0.03886,0.825967,0,0.410277,0.585635,0,0.087673,0.629834,0,0.345233,0.662983,0,0.948875,0.81768,1,0,0,0,0,0,1
restrict,True,1,000100,An,,True,2,000101,Ev,An,0.159,0.024,0.442,0.676,0.472,0.771,0.158908,0.853591,0,0.024326,0.825967,0,0.442002,0.585635,0,0.67625,0.629834,1,0.47245,0.662983,0,0.770928,0.81768,0,0,0,0,1,0,0
result,True,1,000100,An,,True,1,000100,An,,0.684,0.555,0.127,0.651,0.086,0.538,0.684407,0.853591,0,0.555107,0.825967,0,0.127403,0.585635,0,0.650718,0.629834,1,0.08608,0.662983,0,0.538381,0.81768,0,0,0,0,1,0,0
resume,True,1,000100,An,,True,1,000100,An,,0.237,0.329,0.423,0.693,0.485,0.487,0.236674,0.853591,0,0.328504,0.825967,0,0.42305,0.585635,0,0.692765,0.629834,1,0.484907,0.662983,0,0.487197,0.81768,0,0,0,0,1,0,0
resuspend,False,0,000000,,,False,0,000000,,,0.693,0.249,0.253,0.003,0.497,0.589,0.692972,0.853591,0,0.249444,0.825967,0,0.25323,0.585635,0,0.002762,0.629834,0,0.496713,0.662983,0,0.589217,0.81768,0,0,0,0,0,0,0
retain,True,1,001000,Ap,,True,1,001000,Ap,,0.412,0.277,0.917,0.003,0.04,0.533,0.411529,0.853591,0,0.277045,0.825967,0,0.916853,0.585635,1,0.002762,0.629834,0,0.039912,0.662983,0,0.532556,0.81768,0,0,0,1,0,0,0
rethink,False,0,000000,,,False,0,000000,,,0.432,0.43,0.064,0.084,0.532,0.678,0.431609,0.853591,0,0.429745,0.825967,0,0.063891,0.585635,0,0.083748,0.629834,0,0.531566,0.662983,0,0.678341,0.81768,0,0,0,0,0,0,0
retire,True,1,001000,Ap,,True,3,001011,Ap,"Sn, Ev",0.308,0.164,0.79,0.227,0.639,0.713,0.30837,0.853591,0,0.164172,0.825967,0,0.790417,0.585635,1,0.226517,0.629834,0,0.639263,0.662983,0,0.712572,0.81768,0,0,0,1,0,0,0
retrace,True,1,100000,Kn,,True,1,100000,Kn,,0.854,0.428,0.174,0.087,0.314,0.531,0.853819,0.853591,1,0.428014,0.825967,0,0.17444,0.585635,0,0.086834,0.629834,0,0.314167,0.662983,0,0.531045,0.81768,0,1,0,0,0,0,0
retract,True,1,001000,Ap,,True,1,001000,Ap,,0.459,0.407,0.804,0.093,0.423,0.362,0.45893,0.853591,0,0.407305,0.825967,0,0.803978,0.585635,1,0.093107,0.629834,0,0.422994,0.662983,0,0.362005,0.81768,0,0,0,1,0,0,0
retrain,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.339,0.051,0.583,0.159,0.699,0.23,0.339114,0.853591,0,0.05095,0.825967,0,0.58261,0.585635,0,0.158807,0.629834,0,0.699223,0.662983,1,0.229648,0.81768,0,0,0,0,0,1,0
retreat,True,1,000001,Ev,,True,2,000011,Ev,Sn,0.149,0.2,0.128,0.135,0.642,0.847,0.149171,0.853591,0,0.200059,0.825967,0,0.128161,0.585635,0,0.134827,0.629834,0,0.642408,0.662983,0,0.846969,0.81768,1,0,0,0,0,0,1
retry,False,0,000000,,,True,1,100000,Kn,,0.79,0.639,0.051,0.356,0.17,0.597,0.790176,0.853591,0,0.639298,0.825967,0,0.051097,0.585635,0,0.356013,0.629834,0,0.169585,0.662983,0,0.597281,0.81768,0,0,0,0,0,0,0
return,False,0,000000,,,True,1,000001,Ev,,0.644,0.628,0.144,0.01,0.255,0.808,0.644022,0.853591,0,0.628468,0.825967,0,0.143751,0.585635,0,0.009955,0.629834,0,0.255424,0.662983,0,0.808449,0.81768,0,0,0,0,0,0,0
reunify,True,1,000010,Sn,,True,2,000011,Sn,Ev,0.663,0.17,0.008,0.072,0.824,0.7,0.663351,0.853591,0,0.170404,0.825967,0,0.008234,0.585635,0,0.071933,0.629834,0,0.823762,0.662983,1,0.699921,0.81768,0,0,0,0,0,1,0
reunite,False,0,000000,,,True,2,100010,Kn,Sn,0.763,0.152,0.003,0.224,0.639,0.291,0.763263,0.853591,0,0.152207,0.825967,0,0.002762,0.585635,0,0.223639,0.629834,0,0.638821,0.662983,0,0.290846,0.81768,0,0,0,0,0,0,0
reuse,True,1,001000,Ap,,True,2,101000,Ap,Kn,0.741,0.28,0.862,0.017,0.344,0.363,0.741272,0.853591,0,0.280329,0.825967,0,0.862444,0.585635,1,0.016937,0.629834,0,0.344324,0.662983,0,0.363276,0.81768,0,0,0,1,0,0,0
reveal,True,1,100000,Kn,,True,3,111000,Kn,"Cm, Ap",0.938,0.847,0.577,0.462,0.063,0.172,0.937984,0.853591,1,0.846593,0.825967,1,0.576741,0.585635,0,0.461846,0.629834,0,0.062574,0.662983,0,0.171518,0.81768,0,1,0,0,0,0,0
reverse,True,1,000100,An,,True,1,000100,An,,0.539,0.634,0.444,0.74,0.447,0.673,0.539066,0.853591,0,0.634134,0.825967,0,0.443721,0.585635,0,0.739807,0.629834,1,0.447023,0.662983,0,0.672919,0.81768,0,0,0,0,1,0,0
revert,False,0,000000,,,False,0,000000,,,0.505,0.534,0.475,0.141,0.438,0.54,0.505191,0.853591,0,0.533658,0.825967,0,0.475088,0.585635,0,0.140504,0.629834,0,0.43753,0.662983,0,0.540093,0.81768,0,0,0,0,0,0,0
revisit,False,0,000000,,,True,2,100010,Kn,Sn,0.758,0.557,0.087,0.078,0.567,0.521,0.75781,0.853591,0,0.557228,0.825967,0,0.087116,0.585635,0,0.07775,0.629834,0,0.567378,0.662983,0,0.521278,0.81768,0,0,0,0,0,0,0
revive,False,0,000000,,,True,1,100000,Kn,,0.782,0.186,0.055,0.006,0.531,0.598,0.782298,0.853591,0,0.185693,0.825967,0,0.055437,0.585635,0,0.005696,0.629834,0,0.531002,0.662983,0,0.598242,0.81768,0,0,0,0,0,0,0
revolutionize,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.205,0.277,0.747,0.312,0.846,0.266,0.204539,0.853591,0,0.277068,0.825967,0,0.746965,0.585635,1,0.312124,0.629834,0,0.846093,0.662983,1,0.265614,0.81768,0,0,0,0,0,1,0
revolve,True,2,000110,An,Sn,True,3,001110,An,"Ap, Sn",0.149,0.698,0.571,0.685,0.683,0.368,0.149171,0.853591,0,0.698421,0.825967,0,0.570778,0.585635,0,0.684852,0.629834,1,0.682704,0.662983,1,0.368003,0.81768,0,0,0,0,1,1,0
rewire,True,1,000010,Sn,,True,1,000010,Sn,,0.149,0.21,0.354,0.348,0.876,0.329,0.149171,0.853591,0,0.210051,0.825967,0,0.354324,0.585635,0,0.34754,0.629834,0,0.876,0.662983,1,0.32867,0.81768,0,0,0,0,0,1,0
reword,True,1,010000,Cm,,True,1,010000,Cm,,0.525,0.86,0.156,0.45,0.37,0.538,0.525473,0.853591,0,0.859676,0.825967,1,0.155751,0.585635,0,0.449718,0.629834,0,0.369704,0.662983,0,0.537825,0.81768,0,0,1,0,0,0,0
rework,True,1,000010,Sn,,True,1,000010,Sn,,0.341,0.26,0.132,0.177,0.889,0.542,0.340854,0.853591,0,0.259619,0.825967,0,0.13159,0.585635,0,0.176747,0.629834,0,0.889246,0.662983,1,0.542403,0.81768,0,0,0,0,0,1,0
