Verb,Accepted,AcceptedCount,AcceptedPattern,PrimaryDomain,OtherDomains,SoftAccepted,SoftAcceptedCount,SoftPattern,SoftPrimaryDomain,SoftOtherDomains,score_Kn,score_Cm,score_Ap,score_An,score_Sn,score_Ev,cal_score_Kn,thr_Kn,meets_thr_Kn,cal_score_Cm,thr_Cm,meets_thr_Cm,cal_score_Ap,thr_Ap,meets_thr_Ap,cal_score_An,thr_An,meets_thr_An,cal_score_Sn,thr_Sn,meets_thr_Sn,cal_score_Ev,thr_Ev,meets_thr_Ev,accept_Kn,accept_Cm,accept_Ap,accept_An,accept_Sn,accept_Ev
rewire,True,1,000010,Sn,,True,1,000010,Sn,,0.149,0.247,0.282,0.435,0.93,0.492,0.149215,0.853403,0,0.246645,0.827225,0,0.282109,0.581152,0,0.434953,0.63089,0,0.929875,0.651832,1,0.491696,0.772251,0,0,0,0,0,1,0
reword,True,1,010000,Cm,,True,2,010001,Cm,Ev,0.53,0.887,0.214,0.407,0.382,0.697,0.530179,0.853403,0,0.887155,0.827225,1,0.214301,0.581152,0,0.406799,0.63089,0,0.382041,0.651832,0,0.697126,0.772251,0,0,1,0,0,0,0
rework,True,1,000010,Sn,,True,2,000011,Sn,Ev,0.336,0.292,0.115,0.163,0.941,0.712,0.336002,0.853403,0,0.292328,0.827225,0,0.115017,0.581152,0,0.163342,0.63089,0,0.940657,0.651832,1,0.711885,0.772251,0,0,0,0,0,1,0
ride,True,1,001000,Ap,,True,2,001100,Ap,An,0.599,0.347,0.993,0.557,0.346,0.037,0.598551,0.853403,0,0.346863,0.827225,0,0.992737,0.581152,1,0.557496,0.63089,0,0.346278,0.651832,0,0.036803,0.772251,0,0,0,1,0,0,0
ring,False,0,000000,,,True,2,100010,Kn,Sn,0.848,0.373,0.094,0.017,0.564,0.64,0.847513,0.853403,0,0.372828,0.827225,0,0.093524,0.581152,0,0.017309,0.63089,0,0.564233,0.651832,0,0.640377,0.772251,0,0,0,0,0,0,0
rinse,True,1,000001,Ev,,True,2,100001,Ev,Kn,0.773,0.239,0.294,0.194,0.291,0.776,0.772527,0.853403,0,0.238575,0.827225,0,0.294101,0.581152,0,0.193737,0.63089,0,0.290617,0.651832,0,0.775523,0.772251,1,0,0,0,0,0,1
rip,True,1,000100,An,,True,1,000100,An,,0.605,0.105,0.112,0.642,0.096,0.353,0.604883,0.853403,0,0.105111,0.827225,0,0.111525,0.581152,0,0.641661,0.63089,1,0.096223,0.651832,0,0.352598,0.772251,0,0,0,0,1,0,0
ripple,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.428,0.249,0.839,0.203,0.588,0.008,0.427507,0.853403,0,0.248868,0.827225,0,0.838858,0.581152,1,0.202535,0.63089,0,0.588153,0.651832,0,0.007853,0.772251,0,0,0,1,0,0,0
rise,True,2,000011,Ev,Sn,True,2,000011,Ev,Sn,0.261,0.1,0.407,0.195,0.828,0.852,0.260949,0.853403,0,0.100243,0.827225,0,0.407136,0.581152,0,0.195028,0.63089,0,0.8277,0.651832,1,0.852211,0.772251,1,0,0,0,0,1,1
roam,True,1,001000,Ap,,True,1,001000,Ap,,0.604,0.657,0.609,0.381,0.403,0.272,0.604333,0.853403,0,0.656925,0.827225,0,0.609268,0.581152,1,0.380834,0.63089,0,0.403082,0.651832,0,0.272354,0.772251,0,0,0,1,0,0,0
rob,False,0,000000,,,True,1,100000,Kn,,0.847,0.239,0.21,0.356,0.005,0.164,0.84651,0.853403,0,0.239284,0.827225,0,0.210148,0.581152,0,0.355591,0.63089,0,0.005187,0.651832,0,0.163903,0.772251,0,0,0,0,0,0,0
roll,True,1,000100,An,,True,1,000100,An,,0.289,0.239,0.381,0.813,0.26,0.355,0.288696,0.853403,0,0.239106,0.827225,0,0.381021,0.581152,0,0.813408,0.63089,1,0.260207,0.651832,0,0.355361,0.772251,0,0,0,0,1,0,0
rotate,True,1,010000,Cm,,True,3,011100,Cm,"Ap, An",0.569,0.833,0.635,0.773,0.549,0.536,0.568748,0.853403,0,0.832969,0.827225,1,0.635443,0.581152,1,0.772879,0.63089,1,0.548982,0.651832,0,0.535849,0.772251,0,0,1,0,0,0,0
roughen,True,1,000001,Ev,,True,1,000001,Ev,,0.395,0.506,0.038,0.219,0.411,0.916,0.394988,0.853403,0,0.505715,0.827225,0,0.038052,0.581152,0,0.218667,0.63089,0,0.411399,0.651832,0,0.916355,0.772251,1,0,0,0,0,0,1
round,False,0,000000,,,True,1,010000,Cm,,0.374,0.755,0.348,0.305,0.123,0.429,0.373826,0.853403,0,0.754905,0.827225,0,0.348394,0.581152,0,0.304967,0.63089,0,0.12263,0.651832,0,0.428775,0.772251,0,0,0,0,0,0,0
rout,True,1,010000,Cm,,True,4,110101,Cm,"Kn, An, Ev",0.774,0.853,0.275,0.713,0.105,0.775,0.773552,0.853403,0,0.85302,0.827225,1,0.275499,0.581152,0,0.712902,0.63089,1,0.105297,0.651832,0,0.774952,0.772251,1,0,1,0,0,0,0
rove,True,1,000100,An,,True,1,000100,An,,0.4,0.104,0.204,0.811,0.261,0.204,0.399753,0.853403,0,0.104148,0.827225,0,0.204262,0.581152,0,0.811176,0.63089,1,0.26056,0.651832,0,0.204428,0.772251,0,0,0,0,1,0,0
rub,False,0,000000,,,True,2,101000,Kn,Ap,0.85,0.543,0.544,0.465,0.411,0.312,0.849723,0.853403,0,0.543176,0.827225,0,0.54367,0.581152,0,0.464932,0.63089,0,0.410592,0.651832,0,0.31153,0.772251,0,0,0,0,0,0,0
ruin,True,1,001000,Ap,,True,1,001000,Ap,,0.309,0.235,0.834,0.332,0.257,0.55,0.309406,0.853403,0,0.234564,0.827225,0,0.833521,0.581152,1,0.332221,0.63089,0,0.25699,0.651832,0,0.549972,0.772251,0,0,0,1,0,0,0
rule,True,1,000001,Ev,,True,1,000001,Ev,,0.318,0.461,0.051,0.491,0.159,0.911,0.317744,0.853403,0,0.461485,0.827225,0,0.051437,0.581152,0,0.490772,0.63089,0,0.159392,0.651832,0,0.910888,0.772251,1,0,0,0,0,0,1
run,True,1,001000,Ap,,True,1,001000,Ap,,0.692,0.64,0.912,0.534,0.356,0.3,0.692266,0.853403,0,0.639993,0.827225,0,0.912309,0.581152,1,0.534128,0.63089,0,0.355831,0.651832,0,0.300046,0.772251,0,0,0,1,0,0,0
rupture,False,0,000000,,,True,1,000001,Ev,,0.149,0.507,0.286,0.4,0.237,0.752,0.149215,0.853403,0,0.506983,0.827225,0,0.285503,0.581152,0,0.400255,0.63089,0,0.236676,0.651832,0,0.752187,0.772251,0,0,0,0,0,0,0
safeguard,False,0,000000,,,True,2,001001,Ev,Ap,0.337,0.239,0.496,0.174,0.005,0.76,0.336892,0.853403,0,0.239363,0.827225,0,0.496186,0.581152,0,0.173636,0.63089,0,0.004756,0.651832,0,0.760051,0.772251,0,0,0,0,0,0,0
sail,True,2,001010,Ap,Sn,True,2,001010,Ap,Sn,0.408,0.223,0.844,0.246,0.829,0.008,0.407938,0.853403,0,0.222678,0.827225,0,0.843599,0.581152,1,0.246291,0.63089,0,0.829258,0.651832,1,0.007853,0.772251,0,0,0,1,0,1,0
satisfy,True,1,001000,Ap,,True,2,001001,Ev,Ap,0.477,0.178,0.597,0.31,0.356,0.749,0.476724,0.853403,0,0.177501,0.827225,0,0.596992,0.581152,1,0.310286,0.63089,0,0.355726,0.651832,0,0.748877,0.772251,0,0,0,1,0,0,0
saturate,False,0,000000,,,False,0,000000,,,0.282,0.217,0.42,0.129,0.553,0.485,0.281722,0.853403,0,0.216913,0.827225,0,0.419656,0.581152,0,0.128632,0.63089,0,0.553143,0.651832,0,0.485367,0.772251,0,0,0,0,0,0,0
save,True,1,000010,Sn,,True,1,000010,Sn,,0.643,0.026,0.415,0.348,0.769,0.232,0.642681,0.853403,0,0.026178,0.827225,0,0.414707,0.581152,0,0.348132,0.63089,0,0.769202,0.651832,1,0.231573,0.772251,0,0,0,0,0,1,0
saw,True,1,100000,Kn,,True,3,110100,Kn,"Cm, An",0.985,0.707,0.187,0.818,0.423,0.208,0.985173,0.853403,1,0.707398,0.827225,0,0.186939,0.581152,0,0.817754,0.63089,1,0.423232,0.651832,0,0.207741,0.772251,0,1,0,0,0,0,0
say,True,1,100000,Kn,,True,2,110000,Kn,Cm,0.96,0.823,0.157,0.053,0.301,0.654,0.959988,0.853403,1,0.822502,0.827225,0,0.157426,0.581152,0,0.052664,0.63089,0,0.30113,0.651832,0,0.653757,0.772251,0,1,0,0,0,0,0
scale,True,1,000001,Ev,,True,3,001101,Ev,"Ap, An",0.307,0.477,0.663,0.703,0.274,0.797,0.307434,0.853403,0,0.477299,0.827225,0,0.66279,0.581152,1,0.703274,0.63089,1,0.274486,0.651832,0,0.796849,0.772251,1,0,0,0,0,0,1
scan,True,1,000100,An,,True,4,101101,An,"Kn, Ap, Ev",0.767,0.323,0.609,0.925,0.083,0.753,0.766771,0.853403,0,0.323154,0.827225,0,0.608716,0.581152,1,0.925322,0.63089,1,0.08337,0.651832,0,0.753325,0.772251,0,0,0,0,1,0,0
scarify,False,0,000000,,,False,0,000000,,,0.372,0.327,0.421,0.347,0.043,0.653,0.372081,0.853403,0,0.327334,0.827225,0,0.421103,0.581152,0,0.346956,0.63089,0,0.042808,0.651832,0,0.653447,0.772251,0,0,0,0,0,0,0
scatter,True,1,000100,An,,True,3,110100,Cm,"Kn, An",0.737,0.786,0.404,0.742,0.103,0.322,0.736532,0.853403,0,0.785871,0.827225,0,0.403646,0.581152,0,0.742123,0.63089,1,0.10301,0.651832,0,0.32239,0.772251,0,0,0,0,1,0,0
scavenge,True,1,001000,Ap,,True,1,001000,Ap,,0.655,0.206,0.791,0.427,0.41,0.611,0.654991,0.853403,0,0.206173,0.827225,0,0.790623,0.581152,1,0.427433,0.63089,0,0.409722,0.651832,0,0.610933,0.772251,0,0,0,1,0,0,0
scour,True,1,001000,Ap,,True,2,001001,Ev,Ap,0.265,0.377,0.666,0.338,0.086,0.673,0.264718,0.853403,0,0.377473,0.827225,0,0.665696,0.581152,1,0.337534,0.63089,0,0.085908,0.651832,0,0.673125,0.772251,0,0,0,1,0,0,0
scramble,True,1,000010,Sn,,True,3,100110,Sn,"Kn, An",0.775,0.569,0.166,0.642,0.803,0.388,0.774814,0.853403,0,0.569236,0.827225,0,0.16571,0.581152,0,0.64172,0.63089,1,0.802565,0.651832,1,0.387823,0.772251,0,0,0,0,0,1,0
scrape,True,1,001000,Ap,,True,3,101100,Ap,"Kn, An",0.731,0.393,0.839,0.761,0.006,0.296,0.730895,0.853403,0,0.392947,0.827225,0,0.838691,0.581152,1,0.761443,0.63089,1,0.00584,0.651832,0,0.296292,0.772251,0,0,0,1,0,0,0
scratch,True,1,100000,Kn,,True,3,111000,Kn,"Cm, Ap",0.963,0.816,0.713,0.376,0.191,0.142,0.962917,0.853403,1,0.815793,0.827225,0,0.712958,0.581152,1,0.376474,0.63089,0,0.191268,0.651832,0,0.141737,0.772251,0,1,0,0,0,0,0
screw,False,0,000000,,,False,0,000000,,,0.429,0.379,0.297,0.335,0.296,0.634,0.429051,0.853403,0,0.378881,0.827225,0,0.296653,0.581152,0,0.335103,0.63089,0,0.295703,0.651832,0,0.633953,0.772251,0,0,0,0,0,0,0
scribe,True,1,100000,Kn,,True,3,101010,Kn,"Ap, Sn",0.925,0.459,0.599,0.275,0.812,0.008,0.925223,0.853403,1,0.458823,0.827225,0,0.59932,0.581152,1,0.274691,0.63089,0,0.811573,0.651832,1,0.007853,0.772251,0,1,0,0,0,0,0
scroll,True,1,100000,Kn,,True,1,100000,Kn,,0.959,0.205,0.199,0.462,0.4,0.328,0.959028,0.853403,1,0.205435,0.827225,0,0.199319,0.581152,0,0.46197,0.63089,0,0.399512,0.651832,0,0.328487,0.772251,0,1,0,0,0,0,0
sculpt,True,3,011100,Cm,"Ap, An",True,4,111100,Cm,"Kn, Ap, An",0.846,0.917,0.891,0.846,0.24,0.035,0.845847,0.853403,0,0.91734,0.827225,1,0.890729,0.581152,1,0.845656,0.63089,1,0.24047,0.651832,0,0.035116,0.772251,0,0,1,1,1,0,0
seal,True,1,000001,Ev,,True,2,000101,Ev,An,0.63,0.377,0.119,0.718,0.258,0.907,0.630101,0.853403,0,0.376875,0.827225,0,0.119397,0.581152,0,0.718419,0.63089,1,0.258493,0.651832,0,0.907314,0.772251,1,0,0,0,0,0,1
seat,True,1,100000,Kn,,True,4,110101,Kn,"Cm, An, Ev",0.956,0.814,0.193,0.806,0.184,0.785,0.955605,0.853403,1,0.814341,0.827225,0,0.193407,0.581152,0,0.806333,0.63089,1,0.184373,0.651832,0,0.785013,0.772251,1,1,0,0,0,0,0
secrete,True,1,100000,Kn,,True,1,100000,Kn,,0.909,0.363,0.198,0.373,0.109,0.199,0.909497,0.853403,1,0.362713,0.827225,0,0.197921,0.581152,0,0.372904,0.63089,0,0.109226,0.651832,0,0.198637,0.772251,0,1,0,0,0,0,0
sectionalize,True,1,000010,Sn,,True,2,000110,Sn,An,0.372,0.683,0.3,0.702,0.986,0.363,0.372198,0.853403,0,0.683053,0.827225,0,0.299882,0.581152,0,0.7017,0.63089,1,0.986121,0.651832,1,0.362524,0.772251,0,0,0,0,0,1,0
secure,True,1,000001,Ev,,True,1,000001,Ev,,0.149,0.084,0.059,0.422,0.372,0.938,0.149215,0.853403,0,0.083608,0.827225,0,0.058602,0.581152,0,0.422445,0.63089,0,0.37238,0.651832,0,0.937944,0.772251,1,0,0,0,0,0,1
sediment,True,1,000100,An,,True,2,001100,An,Ap,0.252,0.518,0.675,0.914,0.172,0.493,0.252062,0.853403,0,0.517721,0.827225,0,0.675225,0.581152,1,0.9143,0.63089,1,0.172248,0.651832,0,0.49274,0.772251,0,0,0,0,1,0,0
see,True,3,110100,Kn,"Cm, An",True,3,110100,Kn,"Cm, An",0.99,0.937,0.356,0.718,0.241,0.492,0.989565,0.853403,1,0.937299,0.827225,1,0.356065,0.581152,0,0.718468,0.63089,1,0.240701,0.651832,0,0.491871,0.772251,0,1,1,0,1,0,0
seek,True,1,100000,Kn,,True,2,101000,Kn,Ap,0.954,0.319,0.87,0.048,0.023,0.025,0.954118,0.853403,1,0.318986,0.827225,0,0.870172,0.581152,1,0.047766,0.63089,0,0.022838,0.651832,0,0.025294,0.772251,0,1,0,0,0,0,0
seem,True,1,100000,Kn,,True,3,110100,Kn,"Cm, An",0.967,0.862,0.114,0.583,0.267,0.498,0.96687,0.853403,1,0.861569,0.827225,1,0.113975,0.581152,0,0.582857,0.63089,0,0.266996,0.651832,0,0.49792,0.772251,0,1,0,0,0,0,0
seep,True,2,100100,Kn,An,True,3,110100,Kn,"Cm, An",0.92,0.802,0.412,0.911,0.086,0.324,0.920294,0.853403,1,0.802154,0.827225,0,0.411982,0.581152,0,0.911429,0.63089,1,0.085761,0.651832,0,0.32411,0.772251,0,1,0,0,1,0,0
segregate,True,1,000100,An,,True,3,000111,An,"Sn, Ev",0.363,0.626,0.282,0.93,0.785,0.755,0.36328,0.853403,0,0.626172,0.827225,0,0.282134,0.581152,0,0.929888,0.63089,1,0.785267,0.651832,1,0.755208,0.772251,0,0,0,0,1,0,0
sell,True,1,001000,Ap,,True,2,011000,Cm,Ap,0.634,0.752,0.609,0.248,0.107,0.522,0.63427,0.853403,0,0.752309,0.827225,0,0.60907,0.581152,1,0.247985,0.63089,0,0.106916,0.651832,0,0.521583,0.772251,0,0,0,1,0,0,0
send,False,0,000000,,,False,0,000000,,,0.149,0.417,0.399,0.195,0.264,0.106,0.149215,0.853403,0,0.417389,0.827225,0,0.399092,0.581152,0,0.194676,0.63089,0,0.264415,0.651832,0,0.106326,0.772251,0,0,0,0,0,0,0
sensitize,True,1,000010,Sn,,True,3,001110,Sn,"Ap, An",0.39,0.373,0.686,0.636,0.783,0.514,0.390365,0.853403,0,0.373496,0.827225,0,0.686425,0.581152,1,0.635966,0.63089,1,0.782689,0.651832,1,0.513917,0.772251,0,0,0,0,0,1,0
sequester,True,1,000100,An,,True,2,000101,An,Ev,0.257,0.205,0.272,0.66,0.158,0.659,0.257313,0.853403,0,0.204644,0.827225,0,0.272187,0.581152,0,0.660153,0.63089,1,0.157638,0.651832,0,0.659188,0.772251,0,0,0,0,1,0,0
serve,True,1,001000,Ap,,True,1,001000,Ap,,0.538,0.657,0.95,0.108,0.405,0.485,0.537942,0.853403,0,0.656709,0.827225,0,0.949974,0.581152,1,0.108329,0.63089,0,0.405387,0.651832,0,0.485087,0.772251,0,0,0,1,0,0,0
set,True,1,000010,Sn,,True,1,000010,Sn,,0.363,0.467,0.182,0.375,0.886,0.433,0.362984,0.853403,0,0.467367,0.827225,0,0.181549,0.581152,0,0.374723,0.63089,0,0.885793,0.651832,1,0.433184,0.772251,0,0,0,0,0,1,0
settle,True,1,000001,Ev,,True,2,000101,Ev,An,0.373,0.238,0.043,0.834,0.522,0.974,0.372943,0.853403,0,0.238304,0.827225,0,0.042546,0.581152,0,0.833843,0.63089,1,0.521526,0.651832,0,0.973964,0.772251,1,0,0,0,0,0,1
shadow,True,3,110100,Kn,"Cm, An",True,3,110100,Kn,"Cm, An",0.967,0.937,0.42,0.653,0.172,0.259,0.966501,0.853403,1,0.937187,0.827225,1,0.419514,0.581152,0,0.652781,0.63089,1,0.172486,0.651832,0,0.258978,0.772251,0,1,1,0,1,0,0
shake,False,0,000000,,,True,1,001000,Ap,,0.429,0.387,0.533,0.236,0.257,0.329,0.428673,0.853403,0,0.387269,0.827225,0,0.532851,0.581152,0,0.236292,0.63089,0,0.257461,0.651832,0,0.328755,0.772251,0,0,0,0,0,0,0
share,False,0,000000,,,True,3,101010,Kn,"Ap, Sn",0.733,0.68,0.514,0.03,0.593,0.18,0.732703,0.853403,0,0.68024,0.827225,0,0.51434,0.581152,0,0.029579,0.63089,0,0.593346,0.651832,0,0.18019,0.772251,0,0,0,0,0,0,0
sharpen,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.149,0.069,0.839,0.442,0.72,0.138,0.149215,0.853403,0,0.068826,0.827225,0,0.839126,0.581152,1,0.442433,0.63089,0,0.719634,0.651832,1,0.137675,0.772251,0,0,0,1,0,0,0
shatter,True,1,000100,An,,True,1,000100,An,,0.218,0.026,0.076,0.779,0.348,0.322,0.218227,0.853403,0,0.026178,0.827225,0,0.075756,0.581152,0,0.778678,0.63089,1,0.347822,0.651832,0,0.322443,0.772251,0,0,0,0,1,0,0
shave,False,0,000000,,,True,2,100001,Kn,Ev,0.849,0.553,0.3,0.223,0.423,0.768,0.848512,0.853403,0,0.552635,0.827225,0,0.299892,0.581152,0,0.222869,0.63089,0,0.423234,0.651832,0,0.767546,0.772251,0,0,0,0,0,0,0
shear,True,1,100000,Kn,,True,2,101000,Kn,Ap,0.854,0.358,0.58,0.525,0.189,0.314,0.854236,0.853403,1,0.357562,0.827225,0,0.580366,0.581152,0,0.525045,0.63089,0,0.188834,0.651832,0,0.314374,0.772251,0,1,0,0,0,0,0
shed,True,1,001000,Ap,,True,1,001000,Ap,,0.429,0.239,0.853,0.332,0.179,0.226,0.428898,0.853403,0,0.239464,0.827225,0,0.852991,0.581152,1,0.331765,0.63089,0,0.178556,0.651832,0,0.225833,0.772251,0,0,0,1,0,0,0
shield,True,1,000001,Ev,,True,2,000011,Ev,Sn,0.427,0.282,0.137,0.409,0.627,0.798,0.426988,0.853403,0,0.28161,0.827225,0,0.137174,0.581152,0,0.409262,0.63089,0,0.627321,0.651832,0,0.79817,0.772251,1,0,0,0,0,0,1
shift,True,1,000100,An,,True,2,001100,An,Ap,0.149,0.456,0.769,0.833,0.371,0.161,0.149215,0.853403,0,0.456202,0.827225,0,0.769162,0.581152,1,0.832875,0.63089,1,0.371065,0.651832,0,0.161122,0.772251,0,0,0,0,1,0,0
shine,True,1,001000,Ap,,True,1,001000,Ap,,0.608,0.626,0.694,0.32,0.451,0.488,0.607836,0.853403,0,0.626361,0.827225,0,0.694334,0.581152,1,0.320183,0.63089,0,0.451146,0.651832,0,0.488456,0.772251,0,0,0,1,0,0,0
ship,True,1,001000,Ap,,True,1,001000,Ap,,0.401,0.553,0.774,0.368,0.395,0.055,0.401324,0.853403,0,0.55328,0.827225,0,0.773619,0.581152,1,0.367817,0.63089,0,0.395307,0.651832,0,0.054718,0.772251,0,0,0,1,0,0,0
shoot,True,1,000001,Ev,,True,2,000101,Ev,An,0.611,0.506,0.41,0.722,0.008,0.797,0.610661,0.853403,0,0.505965,0.827225,0,0.409991,0.581152,0,0.722286,0.63089,1,0.008268,0.651832,0,0.796779,0.772251,1,0,0,0,0,0,1
shorten,False,0,000000,,,False,0,000000,,,0.374,0.702,0.468,0.322,0.452,0.33,0.373994,0.853403,0,0.702175,0.827225,0,0.467632,0.581152,0,0.321827,0.63089,0,0.451519,0.651832,0,0.329876,0.772251,0,0,0,0,0,0,0
shove,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.252,0.342,0.558,0.187,0.464,0.799,0.252314,0.853403,0,0.342286,0.827225,0,0.557909,0.581152,0,0.186736,0.63089,0,0.463891,0.651832,0,0.798794,0.772251,1,0,0,0,0,0,1
shovel,True,2,001100,An,Ap,True,2,001100,An,Ap,0.391,0.474,0.774,0.805,0.54,0.061,0.390719,0.853403,0,0.473546,0.827225,0,0.774225,0.581152,1,0.805441,0.63089,1,0.540186,0.651832,0,0.06118,0.772251,0,0,0,1,1,0,0
shrink,True,1,001000,Ap,,True,2,001100,Ap,An,0.149,0.109,0.886,0.59,0.531,0.105,0.149215,0.853403,0,0.108897,0.827225,0,0.886353,0.581152,1,0.590191,0.63089,0,0.531387,0.651832,0,0.105404,0.772251,0,0,0,1,0,0,0
shuffle,True,1,000100,An,,True,3,000111,An,"Sn, Ev",0.65,0.556,0.299,0.807,0.702,0.673,0.650332,0.853403,0,0.555544,0.827225,0,0.29917,0.581152,0,0.807194,0.63089,1,0.7024,0.651832,1,0.672588,0.772251,0,0,0,0,1,0,0
shut,True,3,001101,Ev,"Ap, An",True,4,011101,Ev,"Cm, Ap, An",0.643,0.704,0.682,0.803,0.306,0.838,0.642922,0.853403,0,0.70374,0.827225,0,0.682092,0.581152,1,0.803148,0.63089,1,0.305961,0.651832,0,0.837628,0.772251,1,0,0,1,1,0,1
side,True,1,000100,An,,True,2,100100,An,Kn,0.853,0.241,0.28,0.862,0.264,0.513,0.85328,0.853403,0,0.241415,0.827225,0,0.280433,0.581152,0,0.862396,0.63089,1,0.263859,0.651832,0,0.512883,0.772251,0,0,0,0,1,0,0
sidestep,True,1,000100,An,,True,1,000100,An,,0.258,0.082,0.206,0.806,0.292,0.322,0.258427,0.853403,0,0.081888,0.827225,0,0.206258,0.581152,0,0.806072,0.63089,1,0.292252,0.651832,0,0.322009,0.772251,0,0,0,0,1,0,0
sign,True,1,100000,Kn,,True,4,110110,Kn,"Cm, An, Sn",0.986,0.866,0.392,0.855,0.685,0.16,0.985968,0.853403,1,0.866471,0.827225,1,0.392324,0.581152,0,0.855188,0.63089,1,0.685108,0.651832,1,0.159816,0.772251,0,1,0,0,0,0,0
signal,False,0,000000,,,True,3,110100,Kn,"Cm, An",0.847,0.774,0.252,0.623,0.198,0.224,0.847407,0.853403,0,0.774205,0.827225,0,0.252424,0.581152,0,0.623324,0.63089,0,0.197623,0.651832,0,0.224262,0.772251,0,0,0,0,0,0,0
signify,True,1,010000,Cm,,True,3,110100,Cm,"Kn, An",0.816,0.965,0.093,0.698,0.501,0.427,0.81604,0.853403,0,0.964946,0.827225,1,0.092687,0.581152,0,0.698487,0.63089,1,0.501344,0.651832,0,0.427041,0.772251,0,0,1,0,0,0,0
silt,True,1,000100,An,,True,1,000100,An,,0.149,0.379,0.19,0.913,0.079,0.495,0.149215,0.853403,0,0.378632,0.827225,0,0.189541,0.581152,0,0.913405,0.63089,1,0.078562,0.651832,0,0.495171,0.772251,0,0,0,0,1,0,0
sin,True,1,000001,Ev,,True,2,100001,Ev,Kn,0.744,0.214,0.281,0.33,0.005,0.917,0.743889,0.853403,0,0.214244,0.827225,0,0.280643,0.581152,0,0.32985,0.63089,0,0.005235,0.651832,0,0.916763,0.772251,1,0,0,0,0,0,1
sing,True,1,100000,Kn,,True,3,101010,Kn,"Ap, Sn",0.945,0.026,0.713,0.111,0.591,0.008,0.944718,0.853403,1,0.026178,0.827225,0,0.713364,0.581152,1,0.110611,0.63089,0,0.590996,0.651832,0,0.007853,0.772251,0,1,0,0,0,0,0
sink,True,1,000100,An,,True,2,001100,An,Ap,0.458,0.398,0.548,0.917,0.433,0.061,0.458166,0.853403,0,0.398082,0.827225,0,0.547579,0.581152,0,0.916574,0.63089,1,0.433458,0.651832,0,0.060985,0.772251,0,0,0,0,1,0,0
siphon,True,1,001000,Ap,,True,2,001100,Ap,An,0.588,0.67,0.935,0.811,0.166,0.008,0.588121,0.853403,0,0.670037,0.827225,0,0.935108,0.581152,1,0.811013,0.63089,1,0.165866,0.651832,0,0.007853,0.772251,0,0,0,1,0,0,0
sit,True,1,000010,Sn,,True,2,100010,Kn,Sn,0.768,0.274,0.387,0.36,0.681,0.354,0.767952,0.853403,0,0.274388,0.827225,0,0.386822,0.581152,0,0.360145,0.63089,0,0.680925,0.651832,1,0.354405,0.772251,0,0,0,0,0,1,0
situate,True,1,000010,Sn,,True,3,110010,Sn,"Kn, Cm",0.805,0.816,0.386,0.37,0.86,0.377,0.805189,0.853403,0,0.816051,0.827225,0,0.385616,0.581152,0,0.370257,0.63089,0,0.860017,0.651832,1,0.376501,0.772251,0,0,0,0,0,1,0
skew,True,1,000100,An,,True,2,000101,An,Ev,0.605,0.376,0.264,0.918,0.414,0.674,0.605336,0.853403,0,0.376297,0.827225,0,0.264085,0.581152,0,0.917549,0.63089,1,0.413876,0.651832,0,0.674187,0.772251,0,0,0,0,1,0,0
skip,True,1,100000,Kn,,True,2,100100,Kn,An,0.983,0.497,0.216,0.715,0.156,0.634,0.983324,0.853403,1,0.497255,0.827225,0,0.215608,0.581152,0,0.715115,0.63089,1,0.156262,0.651832,0,0.633602,0.772251,0,1,0,0,0,0,0
slap,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.374,0.422,0.541,0.038,0.765,0.551,0.373916,0.853403,0,0.422228,0.827225,0,0.540528,0.581152,0,0.038146,0.63089,0,0.7654,0.651832,1,0.551439,0.772251,0,0,0,0,0,1,0
slice,True,1,000100,An,,True,1,000100,An,,0.615,0.495,0.294,0.977,0.028,0.325,0.614737,0.853403,0,0.495462,0.827225,0,0.293725,0.581152,0,0.976738,0.63089,1,0.027928,0.651832,0,0.324506,0.772251,0,0,0,0,1,0,0
slide,True,1,001000,Ap,,True,2,001100,Ap,An,0.619,0.626,0.775,0.541,0.423,0.11,0.618947,0.853403,0,0.62554,0.827225,0,0.774653,0.581152,1,0.54104,0.63089,0,0.422982,0.651832,0,0.110473,0.772251,0,0,0,1,0,0,0
slip,False,0,000000,,,True,1,010000,Cm,,0.611,0.812,0.293,0.216,0.091,0.355,0.611266,0.853403,0,0.811724,0.827225,0,0.293139,0.581152,0,0.21559,0.63089,0,0.090732,0.651832,0,0.35488,0.772251,0,0,0,0,0,0,0
slither,True,1,000100,An,,True,2,001100,An,Ap,0.597,0.641,0.687,0.862,0.411,0.147,0.597097,0.853403,0,0.641309,0.827225,0,0.686576,0.581152,1,0.861953,0.63089,1,0.410666,0.651832,0,0.146618,0.772251,0,0,0,0,1,0,0
slosh,True,1,000100,An,,True,3,010110,Cm,"An, Sn",0.582,0.815,0.21,0.743,0.666,0.328,0.581602,0.853403,0,0.814694,0.827225,0,0.210182,0.581152,0,0.742878,0.63089,1,0.665693,0.651832,1,0.327783,0.772251,0,0,0,0,1,0,0
