Model,Params,Mode,Percentile,Thresholds,PassedMinAccept,UsedOOF,SCS_core,SCS_eval,PenalizedObj_eval,Core_D,Core_M,Core_T,Core_C,Core_E,Core_D_bar,Core_W_bar,Core_rho,Core_acceptance,Core_entry_rate,Core_en_over_ac,Core_per_level,Eval_D,Eval_M,Eval_T,Eval_C,Eval_E,Eval_D_bar,Eval_W_bar,Eval_rho,Eval_acceptance,Eval_entry_rate,Eval_en_over_ac,Eval_per_level
Legacy kNN (freq),"{'K': 13, 'thresh': 0.12, 'cutoff': 24}",K=13/th=0.12/c=24,,,True,,0.3759152643050191,0.5191799899486836,-4.730552873530648,0.046127276559752906,0.5846901083941812,1.0,0.38159365379815796,0.0,0.025234553015120127,0.5218280262194243,0.9999999999999999,0.958005249343832,3.664041994750656,3.824657534246575,"[113, 205, 280, 288, 275, 235]",0.04981170721957673,0.4423674144555857,1.0,0.3724523239489752,0,0.02809223956513442,0.5358753761118998,0.9999999999999999,0.9327272727272727,2.903030303030303,3.1124106562703053,"[378, 671, 1013, 990, 978, 760]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.12, 'cutoff': 28}",K=13/th=0.12/c=28,,,True,,0.43359277528789825,0.6047058280194579,-2.3678378832695355,0.05528919192929432,0.536075225005093,1.0,0.38126269454565614,0.0,0.030409630725660126,0.5195997721130896,0.9999999999999999,0.9396325459317585,3.3070866141732282,3.5195530726256985,"[93, 184, 257, 280, 250, 196]",0.06604946980511944,0.37339644593025484,1.0,0.3735093471486444,0,0.03790007454541706,0.5359123815995321,0.9999999999999999,0.88,2.4266666666666667,2.757575757575758,"[291, 522, 887, 847, 852, 605]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.12, 'cutoff': 32}",K=13/th=0.12/c=32,,,True,,0.49531052433399797,0.6553241545892315,-1.185655236721963,0.06997836435091251,0.48933910638453854,1.0,0.3822375545587466,0.0,0.038902973209096636,0.5170246137183476,0.9999999999999999,0.9212598425196851,2.9711286089238844,3.225071225071225,"[73, 168, 231, 261, 226, 173]",0.07470260326988244,0.33153532365572413,1.0,0.3738562499169107,0,0.04325399469477502,0.5357609003538727,0.9999999999999999,0.8175757575757576,2.0642424242424244,2.524833209785026,"[247, 426, 749, 738, 743, 503]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.14, 'cutoff': 6}",K=13/th=0.14/c=6,,,True,,0.10479908271292725,0.16949266490985765,-26.135672026401263,0.012944107795669462,0.8239045609824205,1.0,0.3858651196655941,0.0,0.006879671197892329,0.5246098962859452,0.9999999999999999,1.0,5.170603674540683,5.170603674540683,"[235, 322, 367, 357, 365, 324]",0.014228841704159391,0.7568921550301634,1.0,0.3738532607862053,0,0.007755822336572249,0.5373207389876962,0.9999999999999999,1.0,4.904848484848485,4.904848484848485,"[896, 1293, 1562, 1483, 1512, 1347]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.14, 'cutoff': 8}",K=13/th=0.14/c=8,,,True,,0.12599952079664048,0.20184590756473744,-23.456724313633657,0.014618098656030103,0.8039858968676346,1.0,0.38455773002748284,0.0,0.007777628412511131,0.5242760933075934,0.9999999999999999,0.9973753280839895,5.039370078740157,5.052631578947368,"[222, 315, 356, 354, 358, 315]",0.01639125336595173,0.7263815373750111,1.0,0.3727873052459893,0,0.008949998341645274,0.5370718189394545,0.9999999999999999,1.0,4.736969696969697,4.736969696969697,"[837, 1269, 1503, 1449, 1472, 1286]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.14, 'cutoff': 10}",K=13/th=0.14/c=10,,,True,,0.138520166375073,0.2267771616662288,-21.492652174629516,0.015491799094234959,0.7920092237789181,1.0,0.3834586368658539,0.0,0.008247763672884413,0.5241467071639208,0.9999999999999999,0.9973753280839895,4.965879265091863,4.978947368421053,"[215, 308, 351, 351, 353, 314]",0.017759078446973928,0.7026933006470891,1.0,0.37237127955447996,0,0.009713951582330436,0.5372701643027594,0.9999999999999999,0.9987878787878788,4.6024242424242425,4.608009708737864,"[808, 1257, 1442, 1410, 1420, 1257]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.14, 'cutoff': 12}",K=13/th=0.14/c=12,,,True,,0.17097029553057005,0.26614233792963615,-18.326977076801604,0.018208737678314928,0.7620616918298869,1.0,0.3827441656071402,0.0,0.009712982092042384,0.5237102598096753,0.9999999999999999,0.9973753280839895,4.829396325459317,4.842105263157894,"[202, 292, 346, 346, 344, 310]",0.02194474377145804,0.6674425708168442,1.0,0.3721338832500743,0,0.012059528840848039,0.537480125014177,0.9999999999999999,0.996969696969697,4.373939393939394,4.3872340425531915,"[743, 1170, 1382, 1368, 1359, 1195]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.14, 'cutoff': 16}",K=13/th=0.14/c=16,,,True,,0.23442809605176973,0.3488631408710892,-12.362154276858124,0.02410580740168396,0.7040994384755728,1.0,0.38140575708552826,0.0,0.012924819739875335,0.5232445530049282,0.9999999999999999,0.9921259842519685,4.456692913385827,4.492063492063492,"[179, 262, 326, 325, 321, 285]",0.030326072709211328,0.5929941881773828,1.0,0.3717708544642023,0,0.016821342175420015,0.5378601693622725,0.9999999999999999,0.9806060606060606,3.8393939393939394,3.915327564894932,"[604, 950, 1266, 1233, 1238, 1044]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.14, 'cutoff': 20}",K=13/th=0.14/c=20,,,True,,0.299917088591056,0.4321406361082185,-8.308984397002623,0.030305852088631083,0.644858361745991,1.0,0.38156532749471933,0.0,0.016321909971400993,0.5222499677575173,0.9999999999999999,0.9816272965879265,4.1128608923884515,4.189839572192514,"[154, 238, 308, 311, 300, 256]",0.036851633993537414,0.5163487762485943,1.0,0.37212592787758453,0,0.020544656178257337,0.5369508223187398,0.9999999999999999,0.9545454545454546,3.3715151515151516,3.532063492063492,"[522, 800, 1135, 1120, 1110, 876]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.14, 'cutoff': 24}",K=13/th=0.14/c=24,,,True,,0.3759152643050191,0.5191799899486836,-4.730552873530648,0.046127276559752906,0.5846901083941812,1.0,0.38159365379815796,0.0,0.025234553015120127,0.5218280262194243,0.9999999999999999,0.958005249343832,3.664041994750656,3.824657534246575,"[113, 205, 280, 288, 275, 235]",0.04981170721957673,0.4423674144555857,1.0,0.3724523239489752,0,0.02809223956513442,0.5358753761118998,0.9999999999999999,0.9327272727272727,2.903030303030303,3.1124106562703053,"[378, 671, 1013, 990, 978, 760]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.14, 'cutoff': 28}",K=13/th=0.14/c=28,,,True,,0.43359277528789825,0.6047058280194579,-2.3678378832695355,0.05528919192929432,0.536075225005093,1.0,0.38126269454565614,0.0,0.030409630725660126,0.5195997721130896,0.9999999999999999,0.9396325459317585,3.3070866141732282,3.5195530726256985,"[93, 184, 257, 280, 250, 196]",0.06604946980511944,0.37339644593025484,1.0,0.3735093471486444,0,0.03790007454541706,0.5359123815995321,0.9999999999999999,0.88,2.4266666666666667,2.757575757575758,"[291, 522, 887, 847, 852, 605]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.14, 'cutoff': 32}",K=13/th=0.14/c=32,,,True,,0.49531052433399797,0.6553241545892315,-1.185655236721963,0.06997836435091251,0.48933910638453854,1.0,0.3822375545587466,0.0,0.038902973209096636,0.5170246137183476,0.9999999999999999,0.9212598425196851,2.9711286089238844,3.225071225071225,"[73, 168, 231, 261, 226, 173]",0.07470260326988244,0.33153532365572413,1.0,0.3738562499169107,0,0.04325399469477502,0.5357609003538727,0.9999999999999999,0.8175757575757576,2.0642424242424244,2.524833209785026,"[247, 426, 749, 738, 743, 503]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.16, 'cutoff': 6}",K=13/th=0.16/c=6,,,True,,0.10479908271292725,0.16949266490985765,-26.135672026401263,0.012944107795669462,0.8239045609824205,1.0,0.3858651196655941,0.0,0.006879671197892329,0.5246098962859452,0.9999999999999999,1.0,5.170603674540683,5.170603674540683,"[235, 322, 367, 357, 365, 324]",0.014228841704159391,0.7568921550301634,1.0,0.3738532607862053,0,0.007755822336572249,0.5373207389876962,0.9999999999999999,1.0,4.904848484848485,4.904848484848485,"[896, 1293, 1562, 1483, 1512, 1347]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.16, 'cutoff': 8}",K=13/th=0.16/c=8,,,True,,0.12599952079664048,0.20184590756473744,-23.456724313633657,0.014618098656030103,0.8039858968676346,1.0,0.38455773002748284,0.0,0.007777628412511131,0.5242760933075934,0.9999999999999999,0.9973753280839895,5.039370078740157,5.052631578947368,"[222, 315, 356, 354, 358, 315]",0.01639125336595173,0.7263815373750111,1.0,0.3727873052459893,0,0.008949998341645274,0.5370718189394545,0.9999999999999999,1.0,4.736969696969697,4.736969696969697,"[837, 1269, 1503, 1449, 1472, 1286]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.16, 'cutoff': 10}",K=13/th=0.16/c=10,,,True,,0.138520166375073,0.2267771616662288,-21.492652174629516,0.015491799094234959,0.7920092237789181,1.0,0.3834586368658539,0.0,0.008247763672884413,0.5241467071639208,0.9999999999999999,0.9973753280839895,4.965879265091863,4.978947368421053,"[215, 308, 351, 351, 353, 314]",0.017759078446973928,0.7026933006470891,1.0,0.37237127955447996,0,0.009713951582330436,0.5372701643027594,0.9999999999999999,0.9987878787878788,4.6024242424242425,4.608009708737864,"[808, 1257, 1442, 1410, 1420, 1257]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.16, 'cutoff': 12}",K=13/th=0.16/c=12,,,True,,0.17097029553057005,0.26614233792963615,-18.326977076801604,0.018208737678314928,0.7620616918298869,1.0,0.3827441656071402,0.0,0.009712982092042384,0.5237102598096753,0.9999999999999999,0.9973753280839895,4.829396325459317,4.842105263157894,"[202, 292, 346, 346, 344, 310]",0.02194474377145804,0.6674425708168442,1.0,0.3721338832500743,0,0.012059528840848039,0.537480125014177,0.9999999999999999,0.996969696969697,4.373939393939394,4.3872340425531915,"[743, 1170, 1382, 1368, 1359, 1195]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.16, 'cutoff': 16}",K=13/th=0.16/c=16,,,True,,0.23442809605176973,0.3488631408710892,-12.362154276858124,0.02410580740168396,0.7040994384755728,1.0,0.38140575708552826,0.0,0.012924819739875335,0.5232445530049282,0.9999999999999999,0.9921259842519685,4.456692913385827,4.492063492063492,"[179, 262, 326, 325, 321, 285]",0.030326072709211328,0.5929941881773828,1.0,0.3717708544642023,0,0.016821342175420015,0.5378601693622725,0.9999999999999999,0.9806060606060606,3.8393939393939394,3.915327564894932,"[604, 950, 1266, 1233, 1238, 1044]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.16, 'cutoff': 20}",K=13/th=0.16/c=20,,,True,,0.299917088591056,0.4321406361082185,-8.308984397002623,0.030305852088631083,0.644858361745991,1.0,0.38156532749471933,0.0,0.016321909971400993,0.5222499677575173,0.9999999999999999,0.9816272965879265,4.1128608923884515,4.189839572192514,"[154, 238, 308, 311, 300, 256]",0.036851633993537414,0.5163487762485943,1.0,0.37212592787758453,0,0.020544656178257337,0.5369508223187398,0.9999999999999999,0.9545454545454546,3.3715151515151516,3.532063492063492,"[522, 800, 1135, 1120, 1110, 876]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.16, 'cutoff': 24}",K=13/th=0.16/c=24,,,True,,0.3759152643050191,0.5191799899486836,-4.730552873530648,0.046127276559752906,0.5846901083941812,1.0,0.38159365379815796,0.0,0.025234553015120127,0.5218280262194243,0.9999999999999999,0.958005249343832,3.664041994750656,3.824657534246575,"[113, 205, 280, 288, 275, 235]",0.04981170721957673,0.4423674144555857,1.0,0.3724523239489752,0,0.02809223956513442,0.5358753761118998,0.9999999999999999,0.9327272727272727,2.903030303030303,3.1124106562703053,"[378, 671, 1013, 990, 978, 760]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.16, 'cutoff': 28}",K=13/th=0.16/c=28,,,True,,0.43359277528789825,0.6047058280194579,-2.3678378832695355,0.05528919192929432,0.536075225005093,1.0,0.38126269454565614,0.0,0.030409630725660126,0.5195997721130896,0.9999999999999999,0.9396325459317585,3.3070866141732282,3.5195530726256985,"[93, 184, 257, 280, 250, 196]",0.06604946980511944,0.37339644593025484,1.0,0.3735093471486444,0,0.03790007454541706,0.5359123815995321,0.9999999999999999,0.88,2.4266666666666667,2.757575757575758,"[291, 522, 887, 847, 852, 605]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.16, 'cutoff': 32}",K=13/th=0.16/c=32,,,True,,0.49531052433399797,0.6553241545892315,-1.185655236721963,0.06997836435091251,0.48933910638453854,1.0,0.3822375545587466,0.0,0.038902973209096636,0.5170246137183476,0.9999999999999999,0.9212598425196851,2.9711286089238844,3.225071225071225,"[73, 168, 231, 261, 226, 173]",0.07470260326988244,0.33153532365572413,1.0,0.3738562499169107,0,0.04325399469477502,0.5357609003538727,0.9999999999999999,0.8175757575757576,2.0642424242424244,2.524833209785026,"[247, 426, 749, 738, 743, 503]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.2, 'cutoff': 6}",K=13/th=0.2/c=6,,,True,,0.10479908271292725,0.16949266490985765,-26.135672026401263,0.012944107795669462,0.8239045609824205,1.0,0.3858651196655941,0.0,0.006879671197892329,0.5246098962859452,0.9999999999999999,1.0,5.170603674540683,5.170603674540683,"[235, 322, 367, 357, 365, 324]",0.014228841704159391,0.7568921550301634,1.0,0.3738532607862053,0,0.007755822336572249,0.5373207389876962,0.9999999999999999,1.0,4.904848484848485,4.904848484848485,"[896, 1293, 1562, 1483, 1512, 1347]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.2, 'cutoff': 8}",K=13/th=0.2/c=8,,,True,,0.12599952079664048,0.20210524971567811,-23.447165758884285,0.014618098656030103,0.8039858968676346,1.0,0.38455773002748284,0.0,0.007777628412511131,0.5242760933075934,0.9999999999999999,0.9973753280839895,5.039370078740157,5.052631578947368,"[222, 315, 356, 354, 358, 315]",0.016393939883604335,0.7261329111738425,1.0,0.37281407001972067,0,0.00895091975267291,0.5370376237142256,0.9999999999999999,1.0,4.736363636363636,4.736363636363636,"[837, 1269, 1503, 1448, 1472, 1286]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.2, 'cutoff': 10}",K=13/th=0.2/c=10,,,True,,0.138520166375073,0.22686076768775218,-21.47473193994638,0.015491799094234959,0.7920092237789181,1.0,0.3834586368658539,0.0,0.008247763672884413,0.5241467071639208,0.9999999999999999,0.9973753280839895,4.965879265091863,4.978947368421053,"[215, 308, 351, 351, 353, 314]",0.017766463260030733,0.7026368661326858,1.0,0.37243723520135746,0,0.009716781335899068,0.5371992495713689,0.9999999999999999,0.9987878787878788,4.6012121212121215,4.606796116504855,"[808, 1257, 1441, 1409, 1420, 1257]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.2, 'cutoff': 12}",K=13/th=0.2/c=12,,,True,,0.17097029553057005,0.26623835583417527,-18.310354009470736,0.018208737678314928,0.7620616918298869,1.0,0.3827441656071402,0.0,0.009712982092042384,0.5237102598096753,0.9999999999999999,0.9973753280839895,4.829396325459317,4.842105263157894,"[202, 292, 346, 346, 344, 310]",0.021954288045185955,0.6673728067851339,1.0,0.3721895819137438,0,0.012063209572933236,0.5374051946776138,0.9999999999999999,0.996969696969697,4.372727272727273,4.386018237082067,"[743, 1170, 1381, 1367, 1359, 1195]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.2, 'cutoff': 16}",K=13/th=0.2/c=16,,,True,,0.23442809605176973,0.34897786787949087,-12.34815337550648,0.02410580740168396,0.7040994384755728,1.0,0.38140575708552826,0.0,0.012924819739875335,0.5232445530049282,0.9999999999999999,0.9921259842519685,4.456692913385827,4.492063492063492,"[179, 262, 326, 325, 321, 285]",0.030339963091893823,0.5929042967051953,1.0,0.3718073383093077,0,0.01682660869349039,0.5377745390588281,0.9999999999999999,0.9806060606060606,3.8381818181818184,3.9140914709517927,"[604, 950, 1265, 1232, 1238, 1044]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.2, 'cutoff': 20}",K=13/th=0.2/c=20,,,True,,0.299917088591056,0.4319846339997876,-8.303223511737851,0.030305852088631083,0.644858361745991,1.0,0.38156532749471933,0.0,0.016321909971400993,0.5222499677575173,0.9999999999999999,0.9816272965879265,4.1128608923884515,4.189839572192514,"[154, 238, 308, 311, 300, 256]",0.03686316013236945,0.5165215718855498,1.0,0.3721434858432264,0,0.020549426641559756,0.5369011474440638,0.9999999999999999,0.9545454545454546,3.370909090909091,3.5314285714285716,"[522, 800, 1134, 1120, 1110, 876]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.2, 'cutoff': 24}",K=13/th=0.2/c=24,,,True,,0.3759152643050191,0.5191799899486836,-4.730552873530648,0.046127276559752906,0.5846901083941812,1.0,0.38159365379815796,0.0,0.025234553015120127,0.5218280262194243,0.9999999999999999,0.958005249343832,3.664041994750656,3.824657534246575,"[113, 205, 280, 288, 275, 235]",0.04981170721957673,0.4423674144555857,1.0,0.3724523239489752,0,0.02809223956513442,0.5358753761118998,0.9999999999999999,0.9327272727272727,2.903030303030303,3.1124106562703053,"[378, 671, 1013, 990, 978, 760]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.2, 'cutoff': 28}",K=13/th=0.2/c=28,,,True,,0.43359277528789825,0.6048898928669434,-2.3639027685054788,0.05528919192929432,0.536075225005093,1.0,0.38126269454565614,0.0,0.030409630725660126,0.5195997721130896,0.9999999999999999,0.9396325459317585,3.3070866141732282,3.5195530726256985,"[93, 184, 257, 280, 250, 196]",0.0660495594507254,0.3732105723243069,1.0,0.3735030191350828,0,0.03789545403083542,0.535846268039951,0.9999999999999999,0.88,2.4260606060606063,2.756887052341598,"[291, 522, 887, 847, 852, 604]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.2, 'cutoff': 32}",K=13/th=0.2/c=32,,,True,,0.49531052433399797,0.6553960230242731,-1.187450243821678,0.06997836435091251,0.48933910638453854,1.0,0.3822375545587466,0.0,0.038902973209096636,0.5170246137183476,0.9999999999999999,0.9212598425196851,2.9711286089238844,3.225071225071225,"[73, 168, 231, 261, 226, 173]",0.07470217407658604,0.33145886280608766,1.0,0.3738423725125825,0,0.043241176429252244,0.5356054536935416,0.9999999999999999,0.816969696969697,2.063030303030303,2.5252225519287834,"[247, 426, 749, 738, 742, 502]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.24, 'cutoff': 6}",K=13/th=0.24/c=6,,,True,,0.10479908271292725,0.17277240328423127,-25.829200260377444,0.012944107795669462,0.8239045609824205,1.0,0.3858651196655941,0.0,0.006879671197892329,0.5246098962859452,0.9999999999999999,1.0,5.170603674540683,5.170603674540683,"[235, 322, 367, 357, 365, 324]",0.01453017006441349,0.7540199959035931,1.0,0.37420743041136956,0,0.00791404567638171,0.5367479308268571,0.9999999999999999,1.0,4.886060606060606,4.886060606060606,"[891, 1289, 1559, 1477, 1507, 1339]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.24, 'cutoff': 8}",K=13/th=0.24/c=8,,,True,,0.12599952079664048,0.20441000509615864,-23.190984148003785,0.014618098656030103,0.8039858968676346,1.0,0.38455773002748284,0.0,0.007777628412511131,0.5242760933075934,0.9999999999999999,0.9973753280839895,5.039370078740157,5.052631578947368,"[222, 315, 356, 354, 358, 315]",0.016720749681391173,0.7242484286700359,1.0,0.37312561361601126,0,0.009121877845073048,0.5364195182129788,0.9999999999999999,0.9993939393939394,4.716969696969697,4.719830200121286,"[832, 1265, 1498, 1443, 1467, 1278]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.24, 'cutoff': 10}",K=13/th=0.24/c=10,,,True,,0.138520166375073,0.22882010090921245,-21.330288426452842,0.015491799094234959,0.7920092237789181,1.0,0.3834586368658539,0.0,0.008247763672884413,0.5241467071639208,0.9999999999999999,0.9973753280839895,4.965879265091863,4.978947368421053,"[215, 308, 351, 351, 353, 314]",0.018025563831504107,0.7009740376356054,1.0,0.3725619157110457,0,0.009851515887192668,0.5366777330015949,0.9999999999999999,0.9975757575757576,4.586060606060606,4.5972053462940465,"[803, 1254, 1437, 1405, 1416, 1252]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.24, 'cutoff': 12}",K=13/th=0.24/c=12,,,True,,0.17097029553057005,0.2678866012004404,-18.164713525802423,0.018208737678314928,0.7620616918298869,1.0,0.3827441656071402,0.0,0.009712982092042384,0.5237102598096753,0.9999999999999999,0.9973753280839895,4.829396325459317,4.842105263157894,"[202, 292, 346, 346, 344, 310]",0.022335714630541667,0.6661244979436608,1.0,0.3722512817118651,0,0.012265051745413199,0.5368568193286142,0.9999999999999999,0.9957575757575757,4.356969696969697,4.37553256238588,"[738, 1167, 1378, 1363, 1354, 1189]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.24, 'cutoff': 16}",K=13/th=0.24/c=16,,,True,,0.23442809605176973,0.3514237299532304,-12.157500962882649,0.02410580740168396,0.7040994384755728,1.0,0.38140575708552826,0.0,0.012924819739875335,0.5232445530049282,0.9999999999999999,0.9921259842519685,4.456692913385827,4.492063492063492,"[179, 262, 326, 325, 321, 285]",0.030732116169831087,0.5908480352114873,1.0,0.3717988299829554,0,0.017027582148627016,0.5370361641425037,0.9999999999999999,0.98,3.8193939393939393,3.897340754483612,"[599, 946, 1261, 1228, 1229, 1039]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.24, 'cutoff': 20}",K=13/th=0.24/c=20,,,True,,0.299917088591056,0.434047700696937,-8.158702322192221,0.030305852088631083,0.644858361745991,1.0,0.38156532749471933,0.0,0.016321909971400993,0.5222499677575173,0.9999999999999999,0.9816272965879265,4.1128608923884515,4.189839572192514,"[154, 238, 308, 311, 300, 256]",0.03720690810503869,0.514788978324207,1.0,0.3720992363870175,0,0.020714680776955523,0.5360271885438701,0.9999999999999999,0.9533333333333334,3.352121212121212,3.516211061665607,"[516, 795, 1129, 1117, 1103, 871]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.24, 'cutoff': 24}",K=13/th=0.24/c=24,,,True,,0.3759152643050191,0.5206139957231815,-4.658932524461171,0.046127276559752906,0.5846901083941812,1.0,0.38159365379815796,0.0,0.025234553015120127,0.5218280262194243,0.9999999999999999,0.958005249343832,3.664041994750656,3.824657534246575,"[113, 205, 280, 288, 275, 235]",0.04998629342223704,0.4410794158406189,1.0,0.3723570604718775,0,0.028148715152028332,0.5349789592278571,0.9999999999999999,0.9296969696969697,2.8848484848484848,3.1029986962190352,"[373, 665, 1008, 986, 972, 756]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.24, 'cutoff': 28}",K=13/th=0.24/c=28,,,True,,0.43359277528789825,0.6071402829655752,-2.3102028992438175,0.05528919192929432,0.536075225005093,1.0,0.38126269454565614,0.0,0.030409630725660126,0.5195997721130896,0.9999999999999999,0.9396325459317585,3.3070866141732282,3.5195530726256985,"[93, 184, 257, 280, 250, 196]",0.06651246136243333,0.37138202595814473,1.0,0.37336615853762184,0,0.03811011001088264,0.534865881521827,0.9999999999999999,0.8763636363636363,2.4078787878787877,2.747579529737206,"[287, 516, 882, 841, 847, 600]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.24, 'cutoff': 32}",K=13/th=0.24/c=32,,,True,,0.49531052433399797,0.6574523343293616,-1.1445438703471331,0.06997836435091251,0.48933910638453854,1.0,0.3822375545587466,0.0,0.038902973209096636,0.5170246137183476,0.9999999999999999,0.9212598425196851,2.9711286089238844,3.225071225071225,"[73, 168, 231, 261, 226, 173]",0.07508507344464038,0.32974611223869815,1.0,0.3737112437447311,0,0.043383068166567444,0.5344014513289076,0.9999999999999999,0.8127272727272727,2.0442424242424244,2.5152870991797167,"[244, 420, 743, 731, 737, 498]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.28, 'cutoff': 6}",K=13/th=0.28/c=6,,,True,,0.11242777684056879,0.1877543475113308,-24.235999826524058,0.013225378707107124,0.8169592204310986,1.0,0.3872053952152006,0.0,0.007008719033308882,0.5229349569208472,0.9999999999999999,0.9973753280839895,5.120734908136483,5.13421052631579,"[232, 319, 363, 355, 362, 320]",0.015301535565602983,0.7401765581070295,1.0,0.375431233509191,0,0.008294697583145536,0.5337869938946669,0.9999999999999999,0.9872727272727273,4.726666666666667,4.787599754450583,"[843, 1251, 1513, 1433, 1463, 1296]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.28, 'cutoff': 8}",K=13/th=0.28/c=8,,,True,,0.13284391232915152,0.21675322830736335,-21.755147654794634,0.014947250374568547,0.7977929095406437,1.0,0.3856319049840889,0.0,0.007927401667424543,0.5224301237314897,0.9999999999999999,0.994750656167979,4.986876640419948,5.013192612137203,"[219, 312, 352, 352, 354, 311]",0.01736977296400061,0.7129317050177215,1.0,0.37438386787028055,0,0.009427749937564128,0.5333388473766569,0.9999999999999999,0.9848484848484849,4.556363636363637,4.626461538461538,"[787, 1226, 1450, 1398, 1424, 1233]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.28, 'cutoff': 10}",K=13/th=0.28/c=10,,,True,,0.14323333970007335,0.24162397450791914,-19.904285572549597,0.015925807601516014,0.7881411963029736,1.0,0.38482909467176996,0.0,0.008448043167396195,0.5220134224592766,0.9999999999999999,0.994750656167979,4.905511811023622,4.931398416886544,"[212, 305, 347, 347, 349, 309]",0.018683457173279842,0.6890674479795921,1.0,0.3733598843807713,0,0.010155743009082579,0.5334119827836373,0.9999999999999999,0.9818181818181818,4.418787878787879,4.500617283950618,"[759, 1214, 1382, 1357, 1370, 1209]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.28, 'cutoff': 12}",K=13/th=0.28/c=12,,,True,,0.17606527786026405,0.27971763096972535,-16.915817184174045,0.018734757750641023,0.7578060310096093,1.0,0.3837885037307742,0.0,0.009956969758811825,0.5215124603016538,0.9999999999999999,0.994750656167979,4.769028871391076,4.794195250659631,"[199, 289, 342, 342, 340, 305]",0.023142674282748694,0.6552408731705353,1.0,0.37271943285837267,0,0.012638614085389572,0.5334776552921952,0.9999999999999999,0.9781818181818182,4.1909090909090905,4.284386617100371,"[697, 1125, 1322, 1313, 1308, 1150]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.28, 'cutoff': 16}",K=13/th=0.28/c=16,,,True,,0.2368219094872189,0.3611458244707505,-11.365233179887914,0.024626062609929,0.7023741202022163,1.0,0.38189989026502086,0.0,0.01315120977260294,0.5208840257764975,0.9999999999999999,0.989501312335958,4.396325459317585,4.442970822281167,"[177, 258, 321, 321, 318, 280]",0.03258323807588432,0.5829996597730782,1.0,0.37187415389314765,0,0.01796271140174262,0.5333231606982184,0.9999999999999999,0.9551515151515152,3.6569696969696968,3.828680203045685,"[561, 904, 1204, 1169, 1192, 1004]"
Legacy kNN (freq),"{'K': 13, 'thresh': 0.28, 'cutoff': 20}",K=13/th=0.28/c=20,,,True,,0.30220327767715527,0.4442090480878547,-7.6388719494357975,0.03094853377235807,0.6432503216514354,1.0,0.3816835518541085,0.0,0.01660762440203287,0.5200120932122568,0.9999999999999999,0.9763779527559056,4.060367454068241,4.158602150537634,"[152, 233, 303, 308, 298, 253]",0.03870768876706201,0.5061377212408033,1.0,0.3721302685386531,0,0.02142094483752545,0.5319808937156622,0.9999999999999999,0.9224242424242424,3.1945454545454544,3.4632063074901445,"[488, 756, 1073, 1054, 1065, 835]"
